j,job_id,submit_time,execute_time,timestamp,queue_wait_s,turnaround_s,memory_usage_mb,N,pi_est,error
1,7,2026-07-13 15:37:19,2026-07-13 15:38:06,2026-07-13 15:38:07,48.0,49.0,0,100,3.24,0.0984073464102071
2,5,2026-07-13 15:37:19,2026-07-13 15:38:06,2026-07-13 15:38:07,48.0,49.0,0,200,3.2,0.05840734641020706
3,4,2026-07-13 15:37:18,2026-07-13 15:38:06,2026-07-13 15:38:07,48.0,49.0,0,300,3.1733333333333333,0.03174067974354022
4,1,2026-07-13 15:37:18,2026-07-13 15:38:06,2026-07-13 15:38:07,48.0,49.0,0,400,3.16,0.018407346410207026
5,3,2026-07-13 15:37:18,2026-07-13 15:38:06,2026-07-13 15:38:07,48.0,49.0,0,500,3.2,0.05840734641020706
6,2,2026-07-13 15:37:18,2026-07-13 15:38:06,2026-07-13 15:38:07,48.0,49.0,0,600,3.1733333333333333,0.03174067974354022
7,13,2026-07-13 15:37:18,2026-07-13 15:38:06,2026-07-13 15:38:08,48.0,50.0,0,700,3.142857142857143,0.0012644892673496777
8,11,2026-07-13 15:37:18,2026-07-13 15:38:06,2026-07-13 15:38:08,48.0,50.0,0,800,3.11,0.03159265358979324
9,10,2026-07-13 15:37:18,2026-07-13 15:38:06,2026-07-13 15:38:08,48.0,50.0,0,900,3.1333333333333333,0.008259320256459812
10,65,2026-07-13 15:37:19,2026-07-13 15:38:07,2026-07-13 15:38:09,49.0,51.0,0,1000,3.132,0.009592653589792999
11,168,2026-07-13 15:37:18,2026-07-13 15:38:08,2026-07-13 15:38:09,50.0,51.0,0,1100,3.1636363636363636,0.022043710046570464
12,66,2026-07-13 15:37:19,2026-07-13 15:38:07,2026-07-13 15:38:09,49.0,51.0,0,1200,3.1666666666666665,0.025074013076873403
13,72,2026-07-13 15:37:19,2026-07-13 15:38:08,2026-07-13 15:38:09,50.0,51.0,0,1300,3.1846153846153844,0.04302273102559129
14,73,2026-07-13 15:37:19,2026-07-13 15:38:07,2026-07-13 15:38:09,49.0,51.0,0,1400,3.1857142857142855,0.04412163212449238
15,155,2026-07-13 15:37:18,2026-07-13 15:38:08,2026-07-13 15:38:09,50.0,51.0,0,1500,3.2026666666666666,0.061074013076873435
16,63,2026-07-13 15:37:19,2026-07-13 15:38:07,2026-07-13 15:38:09,49.0,51.0,0,1600,3.1975,0.05590734641020667
17,77,2026-07-13 15:37:19,2026-07-13 15:38:08,2026-07-13 15:38:09,50.0,51.0,0,1700,3.1905882352941175,0.04899558170432439
18,76,2026-07-13 15:37:19,2026-07-13 15:38:08,2026-07-13 15:38:09,50.0,51.0,0,1800,3.2,0.05840734641020706
19,62,2026-07-13 15:37:19,2026-07-13 15:38:07,2026-07-13 15:38:09,49.0,51.0,0,1900,3.2021052631578946,0.06051260956810145
20,60,2026-07-13 15:37:19,2026-07-13 15:38:07,2026-07-13 15:38:09,49.0,51.0,0,2000,3.208,0.06640734641020707
21,48,2026-07-13 15:37:19,2026-07-13 15:38:07,2026-07-13 15:38:09,49.0,51.0,0,2100,3.2095238095238097,0.06793115593401655
22,61,2026-07-13 15:37:19,2026-07-13 15:38:07,2026-07-13 15:38:09,49.0,51.0,0,2200,3.2054545454545456,0.06386189186475244
23,15,2026-07-13 15:37:18,2026-07-13 15:38:07,2026-07-13 15:38:09,49.0,51.0,0,2300,3.210434782608696,0.06884212901890274
24,27,2026-07-13 15:37:18,2026-07-13 15:38:07,2026-07-13 15:38:09,49.0,51.0,0,2400,3.216666666666667,0.07507401307687367
25,26,2026-07-13 15:37:18,2026-07-13 15:38:07,2026-07-13 15:38:09,49.0,51.0,0,2500,3.2128,0.07120734641020698
26,32,2026-07-13 15:37:18,2026-07-13 15:38:07,2026-07-13 15:38:09,49.0,51.0,0,2600,3.210769230769231,0.0691765771794377
27,24,2026-07-13 15:37:18,2026-07-13 15:38:07,2026-07-13 15:38:09,49.0,51.0,0,2700,3.2,0.05840734641020706
28,21,2026-07-13 15:37:18,2026-07-13 15:38:07,2026-07-13 15:38:09,49.0,51.0,0,2800,3.192857142857143,0.051264489267349944
29,35,2026-07-13 15:37:18,2026-07-13 15:38:07,2026-07-13 15:38:09,49.0,51.0,0,2900,3.1862068965517243,0.04461424296193117
30,34,2026-07-13 15:37:18,2026-07-13 15:38:07,2026-07-13 15:38:09,49.0,51.0,0,3000,3.1866666666666665,0.04507401307687342
31,36,2026-07-13 15:37:18,2026-07-13 15:38:07,2026-07-13 15:38:09,49.0,51.0,0,3100,3.181935483870968,0.0403428302811748
32,23,2026-07-13 15:37:18,2026-07-13 15:38:07,2026-07-13 15:38:09,49.0,51.0,0,3200,3.18,0.038407346410207044
33,47,2026-07-13 15:37:19,2026-07-13 15:38:07,2026-07-13 15:38:09,49.0,51.0,0,3300,3.1672727272727275,0.025680073682934346
34,53,2026-07-13 15:37:19,2026-07-13 15:38:07,2026-07-13 15:38:09,49.0,51.0,0,3400,3.1705882352941175,0.02899558170432437
35,56,2026-07-13 15:37:19,2026-07-13 15:38:08,2026-07-13 15:38:09,50.0,51.0,0,3500,3.1622857142857144,0.02069306069592125
36,57,2026-07-13 15:37:19,2026-07-13 15:38:08,2026-07-13 15:38:09,50.0,51.0,0,3600,3.1555555555555554,0.013962901965762331
37,55,2026-07-13 15:37:19,2026-07-13 15:38:07,2026-07-13 15:38:09,49.0,51.0,0,3700,3.158918918918919,0.017326265329125956
38,41,2026-07-13 15:37:18,2026-07-13 15:38:07,2026-07-13 15:38:09,49.0,51.0,0,3800,3.154736842105263,0.013144188515469946
39,69,2026-07-13 15:37:19,2026-07-13 15:38:07,2026-07-13 15:38:09,49.0,51.0,0,3900,3.157948717948718,0.016356064358924893
40,59,2026-07-13 15:37:19,2026-07-13 15:38:08,2026-07-13 15:38:10,50.0,52.0,0,4000,3.16,0.018407346410207026
41,71,2026-07-13 15:37:19,2026-07-13 15:38:07,2026-07-13 15:38:10,49.0,52.0,0,4100,3.158048780487805,0.016456126898011902
42,64,2026-07-13 15:37:19,2026-07-13 15:38:08,2026-07-13 15:38:10,50.0,52.0,0,4200,3.159047619047619,0.01745496545782599
43,70,2026-07-13 15:37:19,2026-07-13 15:38:08,2026-07-13 15:38:10,50.0,52.0,0,4300,3.1553488372093024,0.013756183619509255
44,195,2026-07-13 15:37:18,2026-07-13 15:38:09,2026-07-13 15:38:10,51.0,52.0,0,4400,3.1563636363636363,0.014770982773843144
45,67,2026-07-13 15:37:19,2026-07-13 15:38:08,2026-07-13 15:38:10,50.0,52.0,0,4500,3.1537777777777776,0.012185124187984453
46,179,2026-07-13 15:37:18,2026-07-13 15:38:08,2026-07-13 15:38:10,50.0,52.0,0,4600,3.154782608695652,0.013189955105858964
47,89,2026-07-13 15:37:19,2026-07-13 15:38:09,2026-07-13 15:38:10,51.0,52.0,0,4700,3.155744680851064,0.014152027261270739
48,8,2026-07-13 15:37:19,2026-07-13 15:38:08,2026-07-13 15:38:10,50.0,52.0,0,4800,3.1616666666666666,0.02007401307687351
49,193,2026-07-13 15:37:18,2026-07-13 15:38:09,2026-07-13 15:38:10,51.0,52.0,0,4900,3.1575510204081634,0.015958366818370262
