j,job_id,submit_time,timestamp,turnaround_s,N,pi_est,error
1,58,2026-06-04 09:25:53,2026-06-04 09:27:50,117.0,10000,3.1548,0.01320734641020671
2,67,2026-06-04 09:25:53,2026-06-04 09:27:50,117.0,20000,3.1394,0.0021926535897929256
3,9,2026-06-04 09:25:53,2026-06-04 09:27:50,117.0,30000,3.1356,0.005992653589792951
4,77,2026-06-04 09:25:53,2026-06-04 09:27:50,117.0,40000,3.143,0.001407346410206678
5,61,2026-06-04 09:25:53,2026-06-04 09:27:50,117.0,50000,3.14336,0.001767346410206816
6,13,2026-06-04 09:25:53,2026-06-04 09:27:50,117.0,60000,3.147133333333333,0.00554067974354
7,39,2026-06-04 09:25:53,2026-06-04 09:27:50,117.0,70000,3.1486285714285716,0.007035917838778438
8,10,2026-06-04 09:25:53,2026-06-04 09:27:50,117.0,80000,3.15105,0.009457346410207013
9,14,2026-06-04 09:25:53,2026-06-04 09:27:50,117.0,90000,3.1484,0.006807346410206971
10,29,2026-06-04 09:25:53,2026-06-04 09:27:50,117.0,100000,3.15052,0.008927346410207093
11,33,2026-06-04 09:25:53,2026-06-04 09:27:50,117.0,110000,3.148909090909091,0.007316437319297986
12,26,2026-06-04 09:25:53,2026-06-04 09:27:50,117.0,120000,3.146533333333333,0.004940679743540066
13,32,2026-06-04 09:25:53,2026-06-04 09:27:50,117.0,130000,3.1443384615384615,0.0027458079486684106
14,18,2026-06-04 09:25:53,2026-06-04 09:27:50,117.0,140000,3.143342857142857,0.0017502035530641002
15,23,2026-06-04 09:25:53,2026-06-04 09:27:50,117.0,150000,3.1440266666666665,0.002434013076873409
16,51,2026-06-04 09:25:53,2026-06-04 09:27:50,117.0,160000,3.1435,0.001907346410206845
17,7,2026-06-04 09:25:53,2026-06-04 09:27:50,117.0,170000,3.1430823529411764,0.0014896993513833223
18,5,2026-06-04 09:25:53,2026-06-04 09:27:50,117.0,180000,3.1452666666666667,0.003674013076873539
19,85,2026-06-04 09:25:53,2026-06-04 09:27:50,117.0,190000,3.1439368421052634,0.002344188515470247
20,4,2026-06-04 09:25:53,2026-06-04 09:27:50,117.0,200000,3.14436,0.002767346410206706
21,94,2026-06-04 09:25:53,2026-06-04 09:27:50,117.0,210000,3.144742857142857,0.003150203553063946
22,1,2026-06-04 09:25:53,2026-06-04 09:27:50,117.0,220000,3.1440545454545457,0.002461891864752541
23,3,2026-06-04 09:25:53,2026-06-04 09:27:50,117.0,230000,3.1447304347826086,0.003137781192815492
24,71,2026-06-04 09:25:53,2026-06-04 09:27:51,118.0,240000,3.1456,0.004007346410206836
25,64,2026-06-04 09:25:53,2026-06-04 09:27:51,118.0,250000,3.145696,0.004103346410206932
26,99,2026-06-04 09:25:53,2026-06-04 09:27:51,118.0,260000,3.1454615384615385,0.003868884871745415
27,66,2026-06-04 09:25:53,2026-06-04 09:27:51,118.0,270000,3.1467111111111112,0.0051184575213181205
28,73,2026-06-04 09:25:53,2026-06-04 09:27:51,118.0,280000,3.1470142857142855,0.005421632124492426
29,98,2026-06-04 09:25:53,2026-06-04 09:27:51,118.0,290000,3.147186206896552,0.005593553306758814
30,88,2026-06-04 09:25:53,2026-06-04 09:27:51,118.0,300000,3.1473066666666667,0.005714013076873581
31,63,2026-06-04 09:25:53,2026-06-04 09:27:51,118.0,310000,3.147083870967742,0.005491217377948665
32,76,2026-06-04 09:25:53,2026-06-04 09:27:51,118.0,320000,3.147475,0.005882346410206907
33,62,2026-06-04 09:25:53,2026-06-04 09:27:51,118.0,330000,3.147393939393939,0.005801285804146072
34,89,2026-06-04 09:25:53,2026-06-04 09:27:51,118.0,340000,3.147435294117647,0.005842640527853771
35,8,2026-06-04 09:25:53,2026-06-04 09:27:51,118.0,350000,3.1470514285714284,0.005458774981635273
36,74,2026-06-04 09:25:53,2026-06-04 09:27:51,118.0,360000,3.147011111111111,0.005418457521317865
37,48,2026-06-04 09:25:53,2026-06-04 09:27:51,118.0,370000,3.146854054054054,0.005261400464260824
38,75,2026-06-04 09:25:53,2026-06-04 09:27:51,118.0,380000,3.147105263157895,0.005512609568101734
39,12,2026-06-04 09:25:53,2026-06-04 09:27:51,118.0,390000,3.1465128205128203,0.004920166923027214
40,11,2026-06-04 09:25:53,2026-06-04 09:27:51,118.0,400000,3.1463,0.004707346410206981
41,30,2026-06-04 09:25:53,2026-06-04 09:27:51,118.0,410000,3.1461951219512194,0.004602468361426304
42,25,2026-06-04 09:25:53,2026-06-04 09:27:51,118.0,420000,3.1459809523809525,0.0043882987911594284
43,19,2026-06-04 09:25:53,2026-06-04 09:27:51,118.0,430000,3.1459906976744185,0.004398044084625408
44,35,2026-06-04 09:25:53,2026-06-04 09:27:51,118.0,440000,3.1464,0.004807346410206748
45,34,2026-06-04 09:25:53,2026-06-04 09:27:51,118.0,450000,3.146568888888889,0.004976235299095855
46,22,2026-06-04 09:25:53,2026-06-04 09:27:51,118.0,460000,3.147017391304348,0.0054247377145548725
47,37,2026-06-04 09:25:53,2026-06-04 09:27:51,118.0,470000,3.146468085106383,0.004875431516589757
48,93,2026-06-04 09:25:53,2026-06-04 09:27:51,118.0,480000,3.146691666666667,0.005099013076873771
49,87,2026-06-04 09:25:53,2026-06-04 09:27:51,118.0,490000,3.1471755102040815,0.005582856614288367
50,50,2026-06-04 09:25:53,2026-06-04 09:27:51,118.0,500000,3.147424,0.0058313464102068835
51,44,2026-06-04 09:25:53,2026-06-04 09:27:51,118.0,510000,3.1471529411764707,0.0055602875866775925
52,79,2026-06-04 09:25:53,2026-06-04 09:27:51,118.0,520000,3.1471923076923076,0.005599654102514506
53,86,2026-06-04 09:25:53,2026-06-04 09:27:51,118.0,530000,3.1475849056603775,0.005992252070584403
54,92,2026-06-04 09:25:53,2026-06-04 09:27:51,118.0,540000,3.1468962962962963,0.005303642706503187
55,84,2026-06-04 09:25:53,2026-06-04 09:27:51,118.0,550000,3.1469163636363637,0.005323710046570618
56,90,2026-06-04 09:25:53,2026-06-04 09:27:51,118.0,560000,3.146785714285714,0.005193060695920959
57,52,2026-06-04 09:25:53,2026-06-04 09:27:51,118.0,570000,3.146715789473684,0.005123135883891017
58,46,2026-06-04 09:25:53,2026-06-04 09:27:51,118.0,580000,3.1466620689655174,0.005069415375724251
59,91,2026-06-04 09:25:53,2026-06-04 09:27:51,118.0,590000,3.146786440677966,0.005193787088173085
60,0,2026-06-04 09:25:53,2026-06-04 09:27:51,118.0,600000,3.1470466666666668,0.005454013076873654
61,81,2026-06-04 09:25:53,2026-06-04 09:27:51,118.0,610000,3.147160655737705,0.005568002147911866
62,95,2026-06-04 09:25:53,2026-06-04 09:27:51,118.0,620000,3.1469161290322583,0.005323475442465142
63,43,2026-06-04 09:25:53,2026-06-04 09:27:51,118.0,630000,3.146488888888889,0.004896235299095775
64,80,2026-06-04 09:25:53,2026-06-04 09:27:51,118.0,640000,3.1463875,0.004794846410206777
65,96,2026-06-04 09:25:53,2026-06-04 09:27:51,118.0,650000,3.146529230769231,0.004936577179437851
66,82,2026-06-04 09:25:53,2026-06-04 09:27:51,118.0,660000,3.1462363636363637,0.004643710046570604
67,41,2026-06-04 09:25:53,2026-06-04 09:27:51,118.0,670000,3.146620895522388,0.005028241932595101
68,54,2026-06-04 09:25:53,2026-06-04 09:27:51,118.0,680000,3.1457176470588237,0.004124993469030613
69,83,2026-06-04 09:25:53,2026-06-04 09:27:51,118.0,690000,3.145559420289855,0.003966766700061797
70,97,2026-06-04 09:25:53,2026-06-04 09:27:51,118.0,700000,3.14528,0.0036873464102069597
71,59,2026-06-04 09:25:53,2026-06-04 09:27:52,119.0,710000,3.145735211267606,0.004142557677812686
72,65,2026-06-04 09:25:53,2026-06-04 09:27:52,119.0,720000,3.145888888888889,0.004296235299095841
73,70,2026-06-04 09:25:53,2026-06-04 09:27:52,119.0,730000,3.1457808219178083,0.004188168328015163
74,72,2026-06-04 09:25:53,2026-06-04 09:27:52,119.0,740000,3.1459513513513513,0.004358697761558172
75,60,2026-06-04 09:25:53,2026-06-04 09:27:52,119.0,750000,3.1459626666666667,0.004370013076873569
76,49,2026-06-04 09:25:53,2026-06-04 09:27:52,119.0,760000,3.1460473684210526,0.004454714831259476
77,28,2026-06-04 09:25:53,2026-06-04 09:27:52,119.0,770000,3.1461974025974024,0.004604749007609321
78,15,2026-06-04 09:25:53,2026-06-04 09:27:52,119.0,780000,3.146158974358974,0.004566320769181065
79,17,2026-06-04 09:25:53,2026-06-04 09:27:52,119.0,790000,3.14566582278481,0.004073169195017101
80,27,2026-06-04 09:25:53,2026-06-04 09:27:52,119.0,800000,3.1458,0.004207346410206814
81,24,2026-06-04 09:25:53,2026-06-04 09:27:52,119.0,810000,3.145688888888889,0.004096235299095863
82,20,2026-06-04 09:25:53,2026-06-04 09:27:52,119.0,820000,3.145848780487805,0.004256126898011914
83,36,2026-06-04 09:25:53,2026-06-04 09:27:52,119.0,830000,3.146053012048193,0.00446035845839976
84,6,2026-06-04 09:25:53,2026-06-04 09:27:52,119.0,840000,3.1456095238095236,0.004016870219730517
85,45,2026-06-04 09:25:53,2026-06-04 09:27:52,119.0,850000,3.1454258823529413,0.0038332287631481776
86,53,2026-06-04 09:25:53,2026-06-04 09:27:52,119.0,860000,3.145279069767442,0.0036864161776488658
87,42,2026-06-04 09:25:53,2026-06-04 09:27:52,119.0,870000,3.1451172413793103,0.003524587789517142
88,56,2026-06-04 09:25:53,2026-06-04 09:27:52,119.0,880000,3.144809090909091,0.0032164373192977713
89,57,2026-06-04 09:25:53,2026-06-04 09:27:52,119.0,890000,3.144647191011236,0.0030545374214430154
90,55,2026-06-04 09:25:53,2026-06-04 09:27:52,119.0,900000,3.14448,0.002887346410207048
91,68,2026-06-04 09:25:53,2026-06-04 09:27:52,119.0,910000,3.1442373626373628,0.0026447090475696378
92,40,2026-06-04 09:25:53,2026-06-04 09:27:52,119.0,920000,3.1441826086956524,0.002589955105859243
93,2,2026-06-04 09:25:53,2026-06-04 09:27:52,119.0,930000,3.144283870967742,0.0026912173779489734
94,21,2026-06-04 09:25:53,2026-06-04 09:27:53,120.0,940000,3.1441021276595746,0.0025094740697815254
95,47,2026-06-04 09:25:53,2026-06-04 09:27:55,122.0,950000,3.144084210526316,0.0024915569365226986
96,16,2026-06-04 09:25:53,2026-06-04 09:27:56,123.0,960000,3.1438333333333333,0.0022406797435401415
97,38,2026-06-04 09:25:53,2026-06-04 09:27:57,124.0,970000,3.143942268041237,0.002349614451444104
98,78,2026-06-04 09:25:53,2026-06-04 09:27:57,124.0,980000,3.144175510204082,0.0025828566142886977
99,69,2026-06-04 09:25:53,2026-06-04 09:27:57,124.0,990000,3.144008080808081,0.0024154272182879133
100,31,2026-06-04 09:25:53,2026-06-04 09:27:59,126.0,1000000,3.144004,0.002411346410206683
