j,job_id,submit_time,timestamp,turnaround_s,N,pi_est,error
1,3,2026-06-04 09:29:36,2026-06-04 09:32:16,160.0,10000,3.1488,0.007207346410206927
2,59,2026-06-04 09:29:36,2026-06-04 09:32:17,161.0,20000,3.1324,0.009192653589793043
3,9,2026-06-04 09:29:36,2026-06-04 09:32:17,161.0,30000,3.134933333333333,0.0066593202564599885
4,8,2026-06-04 09:29:36,2026-06-04 09:32:17,161.0,40000,3.1368,0.004792653589793083
5,14,2026-06-04 09:29:36,2026-06-04 09:32:17,161.0,50000,3.13992,0.0016726535897930717
6,29,2026-06-04 09:29:36,2026-06-04 09:32:17,161.0,60000,3.139,0.0025926535897933256
7,17,2026-06-04 09:29:36,2026-06-04 09:32:17,161.0,70000,3.1365142857142856,0.005078367875507528
8,18,2026-06-04 09:29:36,2026-06-04 09:32:17,161.0,80000,3.13545,0.006142653589793046
9,30,2026-06-04 09:29:36,2026-06-04 09:32:17,161.0,90000,3.1373777777777776,0.004214875812015517
10,31,2026-06-04 09:29:36,2026-06-04 09:32:17,161.0,100000,3.13772,0.0038726535897932735
11,35,2026-06-04 09:29:36,2026-06-04 09:32:17,161.0,110000,3.1401454545454546,0.001447199044338543
12,34,2026-06-04 09:29:36,2026-06-04 09:32:17,161.0,120000,3.1406666666666667,0.0009259869231263984
13,20,2026-06-04 09:29:36,2026-06-04 09:32:17,161.0,130000,3.1416307692307694,3.81156409763328e-05
14,36,2026-06-04 09:29:36,2026-06-04 09:32:17,161.0,140000,3.1422285714285714,0.0006359178387782549
15,23,2026-06-04 09:29:36,2026-06-04 09:32:17,161.0,150000,3.14152,7.265358979324787e-05
16,78,2026-06-04 09:29:36,2026-06-04 09:32:17,161.0,160000,3.1421,0.0005073464102069991
17,45,2026-06-04 09:29:36,2026-06-04 09:32:17,161.0,170000,3.1424,0.000807346410206744
18,7,2026-06-04 09:29:36,2026-06-04 09:32:17,161.0,180000,3.1421555555555556,0.0005629019657624745
19,5,2026-06-04 09:29:36,2026-06-04 09:32:17,161.0,190000,3.142736842105263,0.001144188515469935
20,53,2026-06-04 09:29:36,2026-06-04 09:32:17,161.0,200000,3.14288,0.00128734641020678
21,52,2026-06-04 09:29:36,2026-06-04 09:32:17,161.0,210000,3.142609523809524,0.0010168702197308477
22,4,2026-06-04 09:29:36,2026-06-04 09:32:17,161.0,220000,3.1430545454545453,0.0014618918647522072
23,0,2026-06-04 09:29:36,2026-06-04 09:32:17,161.0,230000,3.142295652173913,0.0007029985841198183
24,57,2026-06-04 09:29:36,2026-06-04 09:32:17,161.0,240000,3.1414666666666666,0.00012598692312648652
25,1,2026-06-04 09:29:36,2026-06-04 09:32:17,161.0,250000,3.142384,0.000791346410206728
26,55,2026-06-04 09:29:36,2026-06-04 09:32:17,161.0,260000,3.1425384615384617,0.0009458079486686088
27,71,2026-06-04 09:29:36,2026-06-04 09:32:18,162.0,270000,3.1426962962962963,0.001103642706503205
28,58,2026-06-04 09:29:36,2026-06-04 09:32:18,162.0,280000,3.1429,0.001307346410206911
29,99,2026-06-04 09:29:36,2026-06-04 09:32:18,162.0,290000,3.142455172413793,0.0008625188239999027
30,66,2026-06-04 09:29:36,2026-06-04 09:32:18,162.0,300000,3.14168,8.734641020691214e-05
31,72,2026-06-04 09:29:36,2026-06-04 09:32:18,162.0,310000,3.1416387096774194,4.605608762631164e-05
32,73,2026-06-04 09:29:36,2026-06-04 09:32:18,162.0,320000,3.1409375,0.0006551535897929561
33,63,2026-06-04 09:29:36,2026-06-04 09:32:18,162.0,330000,3.1408848484848484,0.0007078051049447254
34,77,2026-06-04 09:29:36,2026-06-04 09:32:18,162.0,340000,3.1408,0.0007926535897930798
35,76,2026-06-04 09:29:36,2026-06-04 09:32:18,162.0,350000,3.141097142857143,0.0004955107326503061
36,62,2026-06-04 09:29:36,2026-06-04 09:32:18,162.0,360000,3.1417888888888887,0.0001962352990956262
37,74,2026-06-04 09:29:36,2026-06-04 09:32:18,162.0,370000,3.1425729729729728,0.000980319383179662
38,48,2026-06-04 09:29:36,2026-06-04 09:32:18,162.0,380000,3.1419894736842107,0.0003968200944175493
39,49,2026-06-04 09:29:36,2026-06-04 09:32:18,162.0,390000,3.142553846153846,0.0009611925640529151
40,61,2026-06-04 09:29:36,2026-06-04 09:32:18,162.0,400000,3.14238,0.0007873464102070571
41,75,2026-06-04 09:29:36,2026-06-04 09:32:18,162.0,410000,3.142380487804878,0.0007878342150848816
42,12,2026-06-04 09:29:36,2026-06-04 09:32:18,162.0,420000,3.1419047619047618,0.0003121083149686399
43,13,2026-06-04 09:29:36,2026-06-04 09:32:18,162.0,430000,3.1420651162790696,0.00047246268927647606
44,39,2026-06-04 09:29:36,2026-06-04 09:32:18,162.0,440000,3.1413727272727274,0.00021992631706568844
45,11,2026-06-04 09:29:36,2026-06-04 09:32:18,162.0,450000,3.1415022222222224,9.043136757069803e-05
46,10,2026-06-04 09:29:36,2026-06-04 09:32:18,162.0,460000,3.141930434782609,0.0003377811928158003
47,38,2026-06-04 09:29:36,2026-06-04 09:32:18,162.0,470000,3.1419234042553192,0.000330750665526125
48,15,2026-06-04 09:29:36,2026-06-04 09:32:18,162.0,480000,3.141566666666667,2.5986923126275485e-05
49,27,2026-06-04 09:29:36,2026-06-04 09:32:18,162.0,490000,3.1413714285714285,0.0002212250183646347
50,32,2026-06-04 09:29:36,2026-06-04 09:32:18,162.0,500000,3.141312,0.0002806535897930118
51,24,2026-06-04 09:29:36,2026-06-04 09:32:18,162.0,510000,3.1418901960784313,0.00029754248863822497
52,25,2026-06-04 09:29:36,2026-06-04 09:32:18,162.0,520000,3.1419153846153844,0.0003227310255913274
