j,job_id,submit_time,timestamp,turnaround_s,N,pi_est,error
1,8,2026-06-16 13:38:29,2026-06-16 13:41:40,191.0,1000,3.132,0.009592653589792999
2,13,2026-06-16 13:38:29,2026-06-16 13:41:40,191.0,2000,3.132,0.009592653589792999
3,29,2026-06-16 13:38:29,2026-06-16 13:41:40,191.0,3000,3.144,0.002407346410207012
4,15,2026-06-16 13:38:29,2026-06-16 13:41:40,191.0,4000,3.168,0.026407346410207033
5,26,2026-06-16 13:38:29,2026-06-16 13:41:40,191.0,5000,3.1632,0.021607346410206674
6,18,2026-06-16 13:38:29,2026-06-16 13:41:40,191.0,6000,3.1593333333333335,0.017740679743540433
7,24,2026-06-16 13:38:29,2026-06-16 13:41:40,191.0,7000,3.1645714285714286,0.022978774981635475
8,19,2026-06-16 13:38:29,2026-06-16 13:41:40,191.0,8000,3.1575,0.01590734641020708
9,1,2026-06-16 13:38:29,2026-06-16 13:41:40,191.0,9000,3.152888888888889,0.011296235299095958
10,14,2026-06-16 13:38:29,2026-06-16 13:41:41,192.0,10000,3.1536,0.012007346410206843
11,17,2026-06-16 13:38:29,2026-06-16 13:41:41,192.0,11000,3.1585454545454548,0.01695280095566165
12,16,2026-06-16 13:38:29,2026-06-16 13:41:41,192.0,12000,3.151,0.009407346410206685
13,33,2026-06-16 13:38:29,2026-06-16 13:41:41,192.0,13000,3.1467692307692308,0.005176577179437647
14,31,2026-06-16 13:38:29,2026-06-16 13:41:41,192.0,14000,3.1437142857142857,0.0021216321244925673
15,21,2026-06-16 13:38:29,2026-06-16 13:41:41,192.0,15000,3.1456,0.004007346410206836
16,37,2026-06-16 13:38:29,2026-06-16 13:41:41,192.0,16000,3.14925,0.007657346410206767
17,5,2026-06-16 13:38:29,2026-06-16 13:41:41,192.0,17000,3.1538823529411766,0.012289699351383465
18,3,2026-06-16 13:38:29,2026-06-16 13:41:41,192.0,18000,3.148,0.0064073464102070155
19,41,2026-06-16 13:38:29,2026-06-16 13:41:41,192.0,19000,3.146315789473684,0.004723135883891061
20,62,2026-06-16 13:38:29,2026-06-16 13:41:42,193.0,20000,3.1436,0.002007346410207056
21,226,2026-06-16 13:38:29,2026-06-16 13:41:42,193.0,21000,3.146857142857143,0.005264489267349681
22,225,2026-06-16 13:38:29,2026-06-16 13:41:42,193.0,22000,3.148909090909091,0.007316437319297986
23,219,2026-06-16 13:38:29,2026-06-16 13:41:42,193.0,23000,3.144173913043478,0.0025812594536849254
24,38,2026-06-16 13:38:29,2026-06-16 13:41:42,193.0,24000,3.1441666666666666,0.002574013076873438
25,32,2026-06-16 13:38:29,2026-06-16 13:41:42,193.0,25000,3.14736,0.0057673464102068195
26,30,2026-06-16 13:38:29,2026-06-16 13:41:42,193.0,26000,3.1489230769230767,0.007330423333283598
27,20,2026-06-16 13:38:29,2026-06-16 13:41:42,193.0,27000,3.146962962962963,0.005370309373169846
28,6,2026-06-16 13:38:29,2026-06-16 13:41:42,193.0,28000,3.15,0.008407346410206795
29,44,2026-06-16 13:38:29,2026-06-16 13:41:42,193.0,29000,3.1504827586206896,0.008890105030896489
30,51,2026-06-16 13:38:29,2026-06-16 13:41:42,193.0,30000,3.15,0.008407346410206795
31,7,2026-06-16 13:38:29,2026-06-16 13:41:42,193.0,31000,3.151741935483871,0.010149281894078044
32,47,2026-06-16 13:38:29,2026-06-16 13:41:42,193.0,32000,3.15275,0.011157346410207047
33,52,2026-06-16 13:38:29,2026-06-16 13:41:42,193.0,33000,3.1526060606060606,0.011013407016267518
34,4,2026-06-16 13:38:29,2026-06-16 13:41:42,193.0,34000,3.1525882352941177,0.010995581704324575
35,43,2026-06-16 13:38:29,2026-06-16 13:41:42,193.0,35000,3.1509714285714288,0.00937877498163564
36,2,2026-06-16 13:38:29,2026-06-16 13:41:42,193.0,36000,3.1505555555555556,0.008962901965762438
37,59,2026-06-16 13:38:29,2026-06-16 13:41:43,194.0,37000,3.151027027027027,0.009434373437233745
