j,job_id,submit_time,execute_time,timestamp,queue_wait_s,turnaround_s,memory_usage_mb,N,pi_est,error
1,0,2026-07-21 11:15:17,2026-07-21 11:15:50,2026-07-21 11:15:50,33.0,33.0,0,1000,3.212,0.07040734641020707
2,4,2026-07-21 11:15:17,2026-07-21 11:15:51,2026-07-21 11:15:51,34.0,34.0,0,2000,3.178,0.03640734641020682
3,1,2026-07-21 11:15:17,2026-07-21 11:15:50,2026-07-21 11:15:51,33.0,34.0,0,3000,3.188,0.04640734641020705
4,3,2026-07-21 11:15:17,2026-07-21 11:15:51,2026-07-21 11:15:51,34.0,34.0,0,4000,3.179,0.03740734641020671
5,2,2026-07-21 11:15:17,2026-07-21 11:15:51,2026-07-21 11:15:51,34.0,34.0,0,5000,3.16,0.018407346410207026
6,8,2026-07-21 11:15:17,2026-07-21 11:15:52,2026-07-21 11:15:52,35.0,35.0,0,6000,3.1466666666666665,0.005074013076873385
7,6,2026-07-21 11:15:17,2026-07-21 11:15:52,2026-07-21 11:15:52,35.0,35.0,0,7000,3.149142857142857,0.0075502035530639056
8,7,2026-07-21 11:15:17,2026-07-21 11:15:52,2026-07-21 11:15:52,35.0,35.0,0,8000,3.1375,0.004092653589792938
9,5,2026-07-21 11:15:17,2026-07-21 11:15:51,2026-07-21 11:15:52,34.0,35.0,0,9000,3.127111111111111,0.014481542478681941
10,9,2026-07-21 11:15:17,2026-07-21 11:15:52,2026-07-21 11:15:53,35.0,36.0,0,10000,3.1344,0.007192653589793263
11,11,2026-07-21 11:15:17,2026-07-21 11:15:53,2026-07-21 11:15:53,36.0,36.0,0,11000,3.134909090909091,0.006683562680702249
12,10,2026-07-21 11:15:17,2026-07-21 11:15:53,2026-07-21 11:15:53,36.0,36.0,0,12000,3.125,0.016592653589793116
13,12,2026-07-21 11:15:17,2026-07-21 11:15:53,2026-07-21 11:15:54,36.0,37.0,0,13000,3.1304615384615384,0.01113111512825471
14,13,2026-07-21 11:15:17,2026-07-21 11:15:53,2026-07-21 11:15:54,36.0,37.0,0,14000,3.128,0.013592653589793002
15,14,2026-07-21 11:15:17,2026-07-21 11:15:54,2026-07-21 11:15:54,37.0,37.0,0,15000,3.1306666666666665,0.01092598692312663
16,15,2026-07-21 11:15:17,2026-07-21 11:15:54,2026-07-21 11:15:54,37.0,37.0,0,16000,3.1275,0.01409265358979317
17,17,2026-07-21 11:15:17,2026-07-21 11:15:54,2026-07-21 11:15:55,37.0,38.0,0,17000,3.1322352941176472,0.009357359472145887
18,16,2026-07-21 11:15:17,2026-07-21 11:15:54,2026-07-21 11:15:55,37.0,38.0,0,18000,3.1317777777777778,0.009814875812015345
19,18,2026-07-21 11:15:17,2026-07-21 11:15:55,2026-07-21 11:15:55,38.0,38.0,0,19000,3.131157894736842,0.010434758852951198
20,19,2026-07-21 11:15:17,2026-07-21 11:15:55,2026-07-21 11:15:55,38.0,38.0,0,20000,3.1286,0.012992653589793068
21,20,2026-07-21 11:15:17,2026-07-21 11:15:55,2026-07-21 11:15:55,38.0,38.0,0,21000,3.1304761904761906,0.011116463113602482
22,27,2026-07-21 11:15:17,2026-07-21 11:15:56,2026-07-21 11:15:56,39.0,39.0,0,22000,3.130181818181818,0.01141083540797494
23,24,2026-07-21 11:15:17,2026-07-21 11:15:56,2026-07-21 11:15:56,39.0,39.0,0,23000,3.1283478260869564,0.013244827502836731
24,25,2026-07-21 11:15:17,2026-07-21 11:15:56,2026-07-21 11:15:56,39.0,39.0,0,24000,3.1273333333333335,0.014259320256459596
25,21,2026-07-21 11:15:17,2026-07-21 11:15:55,2026-07-21 11:15:56,38.0,39.0,0,25000,3.12816,0.013432653589793286
26,22,2026-07-21 11:15:17,2026-07-21 11:15:55,2026-07-21 11:15:56,38.0,39.0,0,26000,3.129384615384615,0.012208038205177907
27,23,2026-07-21 11:15:17,2026-07-21 11:15:55,2026-07-21 11:15:56,38.0,39.0,0,27000,3.1285925925925926,0.013000060997200524
28,28,2026-07-21 11:15:17,2026-07-21 11:15:56,2026-07-21 11:15:57,39.0,40.0,0,28000,3.128142857142857,0.013449796446936002
29,29,2026-07-21 11:15:17,2026-07-21 11:15:57,2026-07-21 11:15:57,40.0,40.0,0,29000,3.131448275862069,0.010144377727724141
30,33,2026-07-21 11:15:17,2026-07-21 11:15:57,2026-07-21 11:15:57,40.0,40.0,0,30000,3.131066666666667,0.01052598692312623
31,26,2026-07-21 11:15:17,2026-07-21 11:15:56,2026-07-21 11:15:57,39.0,40.0,0,31000,3.132,0.009592653589792999
32,32,2026-07-21 11:15:17,2026-07-21 11:15:57,2026-07-21 11:15:57,40.0,40.0,0,32000,3.132375,0.009217653589792985
33,30,2026-07-21 11:15:17,2026-07-21 11:15:57,2026-07-21 11:15:57,40.0,40.0,0,33000,3.1338181818181816,0.007774471771611502
34,31,2026-07-21 11:15:17,2026-07-21 11:15:57,2026-07-21 11:15:57,40.0,40.0,0,34000,3.1311764705882354,0.010416183001557666
