j,job_id,submit_time,timestamp,turnaround_s,N,pi_est,error
1,0,2026-06-24 13:17:11,2026-06-24 13:17:58,47.0,100,3.0,0.14159265358979312
2,3,2026-06-24 13:17:12,2026-06-24 13:17:58,47.0,200,2.96,0.18159265358979315
3,2,2026-06-24 13:17:12,2026-06-24 13:17:58,47.0,300,3.1333333333333333,0.008259320256459812
4,7,2026-06-24 13:17:12,2026-06-24 13:17:59,48.0,400,3.22,0.07840734641020708
5,5,2026-06-24 13:17:12,2026-06-24 13:17:59,48.0,500,3.24,0.0984073464102071
6,4,2026-06-24 13:17:12,2026-06-24 13:17:59,48.0,600,3.2266666666666666,0.08507401307687346
7,9,2026-06-24 13:17:12,2026-06-24 13:18:00,49.0,700,3.2342857142857144,0.09269306069592131
8,8,2026-06-24 13:17:12,2026-06-24 13:18:00,49.0,800,3.185,0.04340734641020694
9,11,2026-06-24 13:17:11,2026-06-24 13:18:00,49.0,900,3.16,0.018407346410207026
10,15,2026-06-24 13:17:11,2026-06-24 13:18:00,49.0,1000,3.104,0.037592653589793024
11,6,2026-06-24 13:17:12,2026-06-24 13:18:00,49.0,1100,3.0945454545454547,0.047047199044338406
12,10,2026-06-24 13:17:11,2026-06-24 13:18:02,51.0,1200,3.1033333333333335,0.03825932025645962
13,12,2026-06-24 13:17:11,2026-06-24 13:18:03,52.0,1300,3.0923076923076924,0.04928496128210069
14,17,2026-06-24 13:17:11,2026-06-24 13:18:03,52.0,1400,3.1,0.04159265358979303
15,16,2026-06-24 13:17:11,2026-06-24 13:18:03,52.0,1500,3.0933333333333333,0.04825932025645985
16,18,2026-06-24 13:17:12,2026-06-24 13:18:03,52.0,1600,3.0925,0.04909265358979331
17,19,2026-06-24 13:17:12,2026-06-24 13:18:03,52.0,1700,3.0964705882352943,0.04512206535449881
18,20,2026-06-24 13:17:12,2026-06-24 13:18:03,52.0,1800,3.102222222222222,0.0393704313675709
19,1,2026-06-24 13:17:11,2026-06-24 13:18:03,52.0,1900,3.1157894736842104,0.025803179905582674
20,21,2026-06-24 13:17:12,2026-06-24 13:18:04,53.0,2000,3.126,0.015592653589793226
21,27,2026-06-24 13:17:12,2026-06-24 13:18:05,54.0,2100,3.12,0.02159265358979301
22,26,2026-06-24 13:17:12,2026-06-24 13:18:05,54.0,2200,3.1254545454545455,0.01613810813524763
23,25,2026-06-24 13:17:12,2026-06-24 13:18:05,54.0,2300,3.1339130434782607,0.007679610111532398
24,22,2026-06-24 13:17:12,2026-06-24 13:18:05,54.0,2400,3.14,0.0015926535897929917
25,23,2026-06-24 13:17:12,2026-06-24 13:18:05,54.0,2500,3.144,0.002407346410207012
26,28,2026-06-24 13:17:12,2026-06-24 13:18:06,55.0,2600,3.146153846153846,0.004561192564052963
27,29,2026-06-24 13:17:12,2026-06-24 13:18:06,55.0,2700,3.151111111111111,0.00951845752131808
28,24,2026-06-24 13:17:12,2026-06-24 13:18:06,55.0,2800,3.152857142857143,0.011264489267349909
29,38,2026-06-24 13:17:12,2026-06-24 13:18:07,56.0,2900,3.153103448275862,0.01151079468606886
30,33,2026-06-24 13:17:12,2026-06-24 13:18:07,56.0,3000,3.1533333333333333,0.011740679743540205
31,32,2026-06-24 13:17:12,2026-06-24 13:18:07,56.0,3100,3.16,0.018407346410207026
32,30,2026-06-24 13:17:12,2026-06-24 13:18:07,56.0,3200,3.165,0.02340734641020692
33,31,2026-06-24 13:17:12,2026-06-24 13:18:07,56.0,3300,3.1684848484848485,0.026892194895055344
34,35,2026-06-24 13:17:12,2026-06-24 13:18:07,56.0,3400,3.1694117647058824,0.027819111116089257
35,34,2026-06-24 13:17:12,2026-06-24 13:18:07,56.0,3500,3.1634285714285713,0.02183591783877814
36,48,2026-06-24 13:17:12,2026-06-24 13:18:08,57.0,3600,3.16,0.018407346410207026
37,49,2026-06-24 13:17:12,2026-06-24 13:18:08,57.0,3700,3.158918918918919,0.017326265329125956
38,13,2026-06-24 13:17:11,2026-06-24 13:18:08,57.0,3800,3.1589473684210527,0.01735471483125961
