j,job_id,submit_time,execute_time,timestamp,queue_wait_s,turnaround_s,memory_usage_mb,N,pi_est,error
1,0,2026-07-21 09:41:40,2026-07-21 09:42:01,2026-07-21 09:42:02,21.0,22.0,0,1000,3.184,0.04240734641020705
2,1,2026-07-21 09:41:40,2026-07-21 09:42:02,2026-07-21 09:42:03,22.0,23.0,0,2000,3.204,0.062407346410207065
3,8,2026-07-21 09:41:40,2026-07-21 09:42:04,2026-07-21 09:42:04,24.0,24.0,0,3000,3.1973333333333334,0.055740679743540245
4,7,2026-07-21 09:41:40,2026-07-21 09:42:04,2026-07-21 09:42:04,24.0,24.0,0,4000,3.174,0.032407346410206817
5,4,2026-07-21 09:41:40,2026-07-21 09:42:04,2026-07-21 09:42:04,24.0,24.0,0,5000,3.1744,0.03280734641020677
6,2,2026-07-21 09:41:40,2026-07-21 09:42:03,2026-07-21 09:42:04,23.0,24.0,0,6000,3.178,0.03640734641020682
7,9,2026-07-21 09:41:40,2026-07-21 09:42:04,2026-07-21 09:42:05,24.0,25.0,0,7000,3.1725714285714286,0.030978774981635482
8,12,2026-07-21 09:41:40,2026-07-21 09:42:04,2026-07-21 09:42:05,24.0,25.0,0,8000,3.17,0.028407346410206813
9,13,2026-07-21 09:41:40,2026-07-21 09:42:04,2026-07-21 09:42:05,24.0,25.0,0,9000,3.1657777777777776,0.024185124187984464
10,39,2026-07-21 09:41:40,2026-07-21 09:42:05,2026-07-21 09:42:05,25.0,25.0,0,10000,3.1616,0.02000734641020685
11,11,2026-07-21 09:41:40,2026-07-21 09:42:04,2026-07-21 09:42:05,24.0,25.0,0,11000,3.161090909090909,0.019498255501115835
12,10,2026-07-21 09:41:40,2026-07-21 09:42:04,2026-07-21 09:42:05,24.0,25.0,0,12000,3.162333333333333,0.020740679743540102
13,38,2026-07-21 09:41:40,2026-07-21 09:42:05,2026-07-21 09:42:05,25.0,25.0,0,13000,3.1587692307692308,0.017176577179437658
14,14,2026-07-21 09:41:40,2026-07-21 09:42:04,2026-07-21 09:42:05,24.0,25.0,0,14000,3.1554285714285712,0.013835917838778133
15,29,2026-07-21 09:41:40,2026-07-21 09:42:05,2026-07-21 09:42:05,25.0,25.0,0,15000,3.1533333333333333,0.011740679743540205
16,15,2026-07-21 09:41:40,2026-07-21 09:42:04,2026-07-21 09:42:05,24.0,25.0,0,16000,3.14775,0.00615734641020671
17,17,2026-07-21 09:41:40,2026-07-21 09:42:04,2026-07-21 09:42:05,24.0,25.0,0,17000,3.1534117647058824,0.011819111116089243
18,16,2026-07-21 09:41:40,2026-07-21 09:42:04,2026-07-21 09:42:05,24.0,25.0,0,18000,3.1515555555555554,0.009962901965762327
19,27,2026-07-21 09:41:40,2026-07-21 09:42:05,2026-07-21 09:42:05,25.0,25.0,0,19000,3.1532631578947368,0.011670504304943652
20,26,2026-07-21 09:41:40,2026-07-21 09:42:05,2026-07-21 09:42:05,25.0,25.0,0,20000,3.1502,0.008607346410206773
21,18,2026-07-21 09:41:40,2026-07-21 09:42:04,2026-07-21 09:42:05,24.0,25.0,0,21000,3.153714285714286,0.012121632124492798
22,24,2026-07-21 09:41:40,2026-07-21 09:42:04,2026-07-21 09:42:05,24.0,25.0,0,22000,3.1534545454545455,0.011861891864752394
23,25,2026-07-21 09:41:40,2026-07-21 09:42:04,2026-07-21 09:42:05,24.0,25.0,0,23000,3.151478260869565,0.009885607279771946
24,19,2026-07-21 09:41:40,2026-07-21 09:42:04,2026-07-21 09:42:05,24.0,25.0,0,24000,3.151,0.009407346410206685
25,21,2026-07-21 09:41:40,2026-07-21 09:42:04,2026-07-21 09:42:05,24.0,25.0,0,25000,3.14848,0.006887346410207051
26,35,2026-07-21 09:41:40,2026-07-21 09:42:05,2026-07-21 09:42:05,25.0,25.0,0,26000,3.149230769230769,0.00763811564097594
27,20,2026-07-21 09:41:40,2026-07-21 09:42:04,2026-07-21 09:42:05,24.0,25.0,0,27000,3.1503703703703705,0.008777716780577371
28,22,2026-07-21 09:41:40,2026-07-21 09:42:04,2026-07-21 09:42:05,24.0,25.0,0,28000,3.149714285714286,0.008121632124492795
29,23,2026-07-21 09:41:40,2026-07-21 09:42:04,2026-07-21 09:42:05,24.0,25.0,0,29000,3.145655172413793,0.004062518823999994
30,6,2026-07-21 09:41:40,2026-07-21 09:42:05,2026-07-21 09:42:05,25.0,25.0,0,30000,3.1494666666666666,0.00787401307687352
31,44,2026-07-21 09:41:40,2026-07-21 09:42:05,2026-07-21 09:42:05,25.0,25.0,0,31000,3.1503225806451614,0.008729927055368236
32,45,2026-07-21 09:41:40,2026-07-21 09:42:05,2026-07-21 09:42:05,25.0,25.0,0,32000,3.14925,0.007657346410206767
33,43,2026-07-21 09:41:40,2026-07-21 09:42:05,2026-07-21 09:42:05,25.0,25.0,0,33000,3.1495757575757577,0.00798310398596458
34,3,2026-07-21 09:41:40,2026-07-21 09:42:04,2026-07-21 09:42:05,24.0,25.0,0,34000,3.148823529411765,0.007230875821971683
35,41,2026-07-21 09:41:40,2026-07-21 09:42:05,2026-07-21 09:42:05,25.0,25.0,0,35000,3.1464,0.004807346410206748
36,40,2026-07-21 09:41:40,2026-07-21 09:42:05,2026-07-21 09:42:05,25.0,25.0,0,36000,3.143777777777778,0.002185124187984666
37,59,2026-07-21 09:41:40,2026-07-21 09:42:06,2026-07-21 09:42:06,26.0,26.0,0,37000,3.1416216216216215,2.896803182839136e-05
38,65,2026-07-21 09:41:40,2026-07-21 09:42:06,2026-07-21 09:42:06,26.0,26.0,0,38000,3.1402105263157893,0.0013821272740037749
39,64,2026-07-21 09:41:40,2026-07-21 09:42:06,2026-07-21 09:42:06,26.0,26.0,0,39000,3.140102564102564,0.0014900894872291737
40,58,2026-07-21 09:41:40,2026-07-21 09:42:06,2026-07-21 09:42:06,26.0,26.0,0,40000,3.1393,0.0022926535897931366
41,72,2026-07-21 09:41:40,2026-07-21 09:42:06,2026-07-21 09:42:06,26.0,26.0,0,41000,3.1373658536585367,0.004226799931256409
42,67,2026-07-21 09:41:40,2026-07-21 09:42:06,2026-07-21 09:42:06,26.0,26.0,0,42000,3.1352380952380954,0.006354558351697737
43,63,2026-07-21 09:41:40,2026-07-21 09:42:05,2026-07-21 09:42:06,25.0,26.0,0,43000,3.1346046511627907,0.006988002427002371
44,77,2026-07-21 09:41:40,2026-07-21 09:42:06,2026-07-21 09:42:06,26.0,26.0,0,44000,3.1352727272727274,0.006319926317065683
45,60,2026-07-21 09:41:40,2026-07-21 09:42:05,2026-07-21 09:42:06,25.0,26.0,0,45000,3.134933333333333,0.0066593202564599885
46,48,2026-07-21 09:41:40,2026-07-21 09:42:05,2026-07-21 09:42:06,25.0,26.0,0,46000,3.134695652173913,0.006897001415880233
47,49,2026-07-21 09:41:40,2026-07-21 09:42:05,2026-07-21 09:42:06,25.0,26.0,0,47000,3.1364255319148935,0.005167121674899633
48,75,2026-07-21 09:41:40,2026-07-21 09:42:06,2026-07-21 09:42:06,26.0,26.0,0,48000,3.1366666666666667,0.004925986923126402
