j,job_id,submit_time,execute_time,timestamp,queue_wait_s,turnaround_s,memory_usage_mb,N,pi_est,error
1,0,2026-07-14 09:32:50,2026-07-14 09:33:39,2026-07-14 09:33:39,49.0,49.0,0,100,3.24,0.0984073464102071
2,1,2026-07-14 09:32:50,2026-07-14 09:33:39,2026-07-14 09:33:39,49.0,49.0,0,200,3.1,0.04159265358979303
3,4,2026-07-14 09:32:50,2026-07-14 09:33:40,2026-07-14 09:33:40,50.0,50.0,0,300,3.1333333333333333,0.008259320256459812
4,3,2026-07-14 09:32:50,2026-07-14 09:33:40,2026-07-14 09:33:40,50.0,50.0,0,400,3.2,0.05840734641020706
5,2,2026-07-14 09:32:50,2026-07-14 09:33:39,2026-07-14 09:33:40,49.0,50.0,0,500,3.104,0.037592653589793024
6,6,2026-07-14 09:32:51,2026-07-14 09:33:41,2026-07-14 09:33:41,51.0,51.0,0,600,3.12,0.02159265358979301
7,7,2026-07-14 09:32:51,2026-07-14 09:33:41,2026-07-14 09:33:41,51.0,51.0,0,700,3.1485714285714286,0.0069787749816354605
8,5,2026-07-14 09:32:50,2026-07-14 09:33:40,2026-07-14 09:33:41,50.0,51.0,0,800,3.175,0.033407346410206706
9,9,2026-07-14 09:32:51,2026-07-14 09:33:42,2026-07-14 09:33:42,52.0,52.0,0,900,3.1777777777777776,0.036185124187984474
10,8,2026-07-14 09:32:51,2026-07-14 09:33:41,2026-07-14 09:33:42,51.0,52.0,0,1000,3.18,0.038407346410207044
11,10,2026-07-14 09:32:50,2026-07-14 09:33:42,2026-07-14 09:33:42,52.0,52.0,0,1100,3.16,0.018407346410207026
12,12,2026-07-14 09:32:50,2026-07-14 09:33:43,2026-07-14 09:33:43,53.0,53.0,0,1200,3.16,0.018407346410207026
13,13,2026-07-14 09:32:50,2026-07-14 09:33:43,2026-07-14 09:33:43,53.0,53.0,0,1300,3.1723076923076925,0.03071503871789938
14,11,2026-07-14 09:32:50,2026-07-14 09:33:42,2026-07-14 09:33:43,52.0,53.0,0,1400,3.1742857142857144,0.03269306069592126
15,14,2026-07-14 09:32:50,2026-07-14 09:33:43,2026-07-14 09:33:44,53.0,54.0,0,1500,3.1733333333333333,0.03174067974354022
16,15,2026-07-14 09:32:50,2026-07-14 09:33:44,2026-07-14 09:33:44,54.0,54.0,0,1600,3.1775,0.0359073464102071
17,16,2026-07-14 09:32:50,2026-07-14 09:33:44,2026-07-14 09:33:44,54.0,54.0,0,1700,3.1694117647058824,0.027819111116089257
18,17,2026-07-14 09:32:50,2026-07-14 09:33:44,2026-07-14 09:33:45,54.0,55.0,0,1800,3.1733333333333333,0.03174067974354022
