j,job_id,submit_time,timestamp,turnaround_s,N,pi_est,error
1,1,2026-06-24 10:17:34,2026-06-24 10:18:00,26.0,100,2.96,0.18159265358979315
2,3,2026-06-24 10:17:34,2026-06-24 10:18:01,27.0,200,3.2,0.05840734641020706
3,23,2026-06-24 10:17:34,2026-06-24 10:18:02,28.0,300,3.1333333333333333,0.008259320256459812
4,39,2026-06-24 10:17:34,2026-06-24 10:18:03,29.0,400,3.14,0.0015926535897929917
5,38,2026-06-24 10:17:34,2026-06-24 10:18:03,29.0,500,3.152,0.010407346410207019
6,29,2026-06-24 10:17:34,2026-06-24 10:18:03,29.0,600,3.1866666666666665,0.04507401307687342
7,17,2026-06-24 10:17:34,2026-06-24 10:18:03,29.0,700,3.1542857142857144,0.012693060695921243
8,33,2026-06-24 10:17:34,2026-06-24 10:18:03,29.0,800,3.16,0.018407346410207026
9,27,2026-06-24 10:17:34,2026-06-24 10:18:03,29.0,900,3.1422222222222222,0.0006295686324291339
10,32,2026-06-24 10:17:34,2026-06-24 10:18:03,29.0,1000,3.136,0.005592653589792995
11,30,2026-06-24 10:17:34,2026-06-24 10:18:03,29.0,1100,3.1418181818181816,0.00022552822838850517
12,19,2026-06-24 10:17:34,2026-06-24 10:18:03,29.0,1200,3.15,0.008407346410206795
13,21,2026-06-24 10:17:34,2026-06-24 10:18:03,29.0,1300,3.1538461538461537,0.012253500256360628
14,35,2026-06-24 10:17:34,2026-06-24 10:18:03,29.0,1400,3.157142857142857,0.015550203553063913
15,20,2026-06-24 10:17:34,2026-06-24 10:18:03,29.0,1500,3.1653333333333333,0.023740679743540216
16,22,2026-06-24 10:17:34,2026-06-24 10:18:03,29.0,1600,3.1525,0.010907346410206742
17,6,2026-06-24 10:17:34,2026-06-24 10:18:03,29.0,1700,3.1223529411764708,0.01923971241332234
18,7,2026-06-24 10:17:34,2026-06-24 10:18:03,29.0,1800,3.12,0.02159265358979301
19,5,2026-06-24 10:17:34,2026-06-24 10:18:03,29.0,1900,3.122105263157895,0.019487390431898177
20,4,2026-06-24 10:17:34,2026-06-24 10:18:03,29.0,2000,3.126,0.015592653589793226
21,0,2026-06-24 10:17:34,2026-06-24 10:18:03,29.0,2100,3.1276190476190475,0.013973605970745595
22,71,2026-06-24 10:17:34,2026-06-24 10:18:04,30.0,2200,3.1254545454545455,0.01613810813524763
23,70,2026-06-24 10:17:34,2026-06-24 10:18:04,30.0,2300,3.1269565217391304,0.014636131850662704
24,76,2026-06-24 10:17:34,2026-06-24 10:18:04,30.0,2400,3.1333333333333333,0.008259320256459812
25,89,2026-06-24 10:17:34,2026-06-24 10:18:04,30.0,2500,3.136,0.005592653589792995
26,48,2026-06-24 10:17:34,2026-06-24 10:18:04,30.0,2600,3.12,0.02159265358979301
27,61,2026-06-24 10:17:34,2026-06-24 10:18:04,30.0,2700,3.1244444444444444,0.01714820914534876
28,13,2026-06-24 10:17:34,2026-06-24 10:18:04,30.0,2800,3.1214285714285714,0.020164082161221675
