j,job_id,submit_time,timestamp,turnaround_s,N,pi_est,error
1,14,2026-06-24 11:29:53,2026-06-24 11:38:46,533.0,100,3.24,0.0984073464102071
2,24,2026-06-24 11:29:53,2026-06-24 11:38:46,533.0,200,3.24,0.0984073464102071
3,21,2026-06-24 11:29:53,2026-06-24 11:38:46,533.0,300,3.2533333333333334,0.1117406797435403
4,20,2026-06-24 11:29:53,2026-06-24 11:38:46,533.0,400,3.18,0.038407346410207044
5,7,2026-06-24 11:29:53,2026-06-24 11:38:46,533.0,500,3.16,0.018407346410207026
6,38,2026-06-24 11:29:53,2026-06-24 11:38:47,534.0,600,3.1666666666666665,0.025074013076873403
7,28,2026-06-24 11:29:53,2026-06-24 11:38:47,534.0,700,3.16,0.018407346410207026
8,27,2026-06-24 11:29:53,2026-06-24 11:38:47,534.0,800,3.16,0.018407346410207026
9,31,2026-06-24 11:29:53,2026-06-24 11:38:47,534.0,900,3.1733333333333333,0.03174067974354022
10,25,2026-06-24 11:29:53,2026-06-24 11:38:47,534.0,1000,3.176,0.03440734641020704
11,22,2026-06-24 11:29:53,2026-06-24 11:38:47,534.0,1100,3.1563636363636363,0.014770982773843144
12,23,2026-06-24 11:29:53,2026-06-24 11:38:47,534.0,1200,3.15,0.008407346410206795
13,40,2026-06-24 11:29:53,2026-06-24 11:38:47,534.0,1300,3.1323076923076925,0.009284961282100657
14,9,2026-06-24 11:29:53,2026-06-24 11:38:48,535.0,1400,3.137142857142857,0.004449796446936105
15,89,2026-06-24 11:29:53,2026-06-24 11:38:48,535.0,1500,3.1386666666666665,0.0029259869231266222
16,12,2026-06-24 11:29:53,2026-06-24 11:38:48,535.0,1600,3.135,0.006592653589793329
17,13,2026-06-24 11:29:53,2026-06-24 11:38:48,535.0,1700,3.1223529411764708,0.01923971241332234
18,11,2026-06-24 11:29:53,2026-06-24 11:38:48,535.0,1800,3.131111111111111,0.010481542478681938
19,10,2026-06-24 11:29:53,2026-06-24 11:38:48,535.0,1900,3.128421052631579,0.013171600958214125
20,29,2026-06-24 11:29:53,2026-06-24 11:38:48,535.0,2000,3.136,0.005592653589792995
21,15,2026-06-24 11:29:53,2026-06-24 11:38:48,535.0,2100,3.144761904761905,0.0031692511721117533
22,17,2026-06-24 11:29:53,2026-06-24 11:38:48,535.0,2200,3.1363636363636362,0.0052290172261568735
23,16,2026-06-24 11:29:53,2026-06-24 11:38:48,535.0,2300,3.1252173913043477,0.01637526228544539
