j,job_id,submit_time,execute_time,timestamp,queue_wait_s,turnaround_s,memory_usage_mb,N,pi_est,error
1,0,2026-07-20 15:41:57,2026-07-20 15:42:18,2026-07-20 15:42:19,21.0,22.0,0,1000,3.28,0.1384073464102067
2,1,2026-07-20 15:41:57,2026-07-20 15:42:18,2026-07-20 15:42:19,21.0,22.0,0,2000,3.192,0.050407346410207055
3,3,2026-07-20 15:41:57,2026-07-20 15:42:19,2026-07-20 15:42:20,22.0,23.0,0,3000,3.1746666666666665,0.03307401307687341
4,2,2026-07-20 15:41:57,2026-07-20 15:42:19,2026-07-20 15:42:20,22.0,23.0,0,4000,3.181,0.039407346410206934
5,5,2026-07-20 15:41:57,2026-07-20 15:42:20,2026-07-20 15:42:21,23.0,24.0,0,5000,3.1632,0.021607346410206674
6,4,2026-07-20 15:41:57,2026-07-20 15:42:19,2026-07-20 15:42:21,22.0,24.0,0,6000,3.1506666666666665,0.009074013076873388
7,9,2026-07-20 15:41:57,2026-07-20 15:42:22,2026-07-20 15:42:22,25.0,25.0,0,7000,3.149142857142857,0.0075502035530639056
8,8,2026-07-20 15:41:57,2026-07-20 15:42:21,2026-07-20 15:42:22,24.0,25.0,0,8000,3.1475,0.0059073464102068485
9,13,2026-07-20 15:41:57,2026-07-20 15:42:22,2026-07-20 15:42:22,25.0,25.0,0,9000,3.1555555555555554,0.013962901965762331
10,11,2026-07-20 15:41:57,2026-07-20 15:42:22,2026-07-20 15:42:22,25.0,25.0,0,10000,3.1612,0.019607346410206894
11,10,2026-07-20 15:41:57,2026-07-20 15:42:22,2026-07-20 15:42:22,25.0,25.0,0,11000,3.156,0.014407346410207023
12,33,2026-07-20 15:41:57,2026-07-20 15:42:22,2026-07-20 15:42:22,25.0,25.0,0,12000,3.1513333333333335,0.009740679743540426
13,30,2026-07-20 15:41:57,2026-07-20 15:42:22,2026-07-20 15:42:22,25.0,25.0,0,13000,3.1495384615384614,0.007945807948668282
14,19,2026-07-20 15:41:57,2026-07-20 15:42:22,2026-07-20 15:42:22,25.0,25.0,0,14000,3.1511428571428572,0.00955020355306413
15,23,2026-07-20 15:41:57,2026-07-20 15:42:22,2026-07-20 15:42:22,25.0,25.0,0,15000,3.1504,0.008807346410206751
16,6,2026-07-20 15:41:57,2026-07-20 15:42:20,2026-07-20 15:42:22,23.0,25.0,0,16000,3.1515,0.009907346410206852
17,7,2026-07-20 15:41:57,2026-07-20 15:42:21,2026-07-20 15:42:22,24.0,25.0,0,17000,3.148,0.0064073464102070155
18,12,2026-07-20 15:41:57,2026-07-20 15:42:22,2026-07-20 15:42:23,25.0,26.0,0,18000,3.144222222222222,0.0026295686324289136
19,38,2026-07-20 15:41:57,2026-07-20 15:42:22,2026-07-20 15:42:23,25.0,26.0,0,19000,3.1435789473684213,0.0019862937786281343
20,26,2026-07-20 15:41:57,2026-07-20 15:42:22,2026-07-20 15:42:23,25.0,26.0,0,20000,3.1412,0.0003926535897931238
21,18,2026-07-20 15:41:57,2026-07-20 15:42:22,2026-07-20 15:42:23,25.0,26.0,0,21000,3.1432380952380954,0.0016454416483022705
22,24,2026-07-20 15:41:57,2026-07-20 15:42:22,2026-07-20 15:42:23,25.0,26.0,0,22000,3.1483636363636363,0.006770982773843137
23,31,2026-07-20 15:41:57,2026-07-20 15:42:22,2026-07-20 15:42:23,25.0,26.0,0,23000,3.1495652173913045,0.007972563801511345
24,35,2026-07-20 15:41:57,2026-07-20 15:42:22,2026-07-20 15:42:23,25.0,26.0,0,24000,3.1485,0.006907346410206738
25,34,2026-07-20 15:41:57,2026-07-20 15:42:22,2026-07-20 15:42:23,25.0,26.0,0,25000,3.14864,0.007047346410206767
26,20,2026-07-20 15:41:57,2026-07-20 15:42:22,2026-07-20 15:42:23,25.0,26.0,0,26000,3.1504615384615384,0.008868884871745308
27,78,2026-07-20 15:41:57,2026-07-20 15:42:23,2026-07-20 15:42:23,26.0,26.0,0,27000,3.1497777777777776,0.00818512418798445
28,79,2026-07-20 15:41:57,2026-07-20 15:42:23,2026-07-20 15:42:23,26.0,26.0,0,28000,3.155,0.013407346410206689
29,84,2026-07-20 15:41:57,2026-07-20 15:42:23,2026-07-20 15:42:23,26.0,26.0,0,29000,3.1542068965517243,0.012614242961931144
30,82,2026-07-20 15:41:57,2026-07-20 15:42:23,2026-07-20 15:42:23,26.0,26.0,0,30000,3.1537333333333333,0.012140679743540161
