j,job_id,submit_time,timestamp,turnaround_s,N,pi_est,error
1,3,2026-06-24 14:08:20,2026-06-24 14:18:26,606.0,100000,3.13776,0.0038326535897930114
2,4,2026-06-24 14:08:20,2026-06-24 14:18:27,607.0,200000,3.14222,0.0006273464102068971
3,5,2026-06-24 14:08:20,2026-06-24 14:18:30,610.0,300000,3.1404666666666667,0.0011259869231263764
4,2,2026-06-24 14:08:20,2026-06-24 14:18:31,611.0,400000,3.14006,0.0015326535897930427
5,7,2026-06-24 14:08:20,2026-06-24 14:18:34,614.0,500000,3.140176,0.0014166535897932597
6,8,2026-06-24 14:08:20,2026-06-24 14:18:40,620.0,600000,3.1398733333333335,0.0017193202564596
7,6,2026-06-24 14:08:20,2026-06-24 14:18:44,624.0,700000,3.13888,0.0027126535897932236
8,1,2026-06-24 14:08:20,2026-06-24 14:18:46,626.0,800000,3.138955,0.0026376535897929543
9,9,2026-06-24 14:08:20,2026-06-24 14:18:47,627.0,900000,3.13908,0.0025126535897932456
10,0,2026-06-24 14:08:20,2026-06-24 14:19:01,641.0,1000000,3.139392,0.0022006535897931556
