j,job_id,submit_time,timestamp,turnaround_s,N,pi_est,error
1,1,2026-06-24 11:17:12,2026-06-24 11:17:30,18.0,100,3.04,0.10159265358979308
2,0,2026-06-24 11:17:12,2026-06-24 11:17:31,19.0,200,3.18,0.038407346410207044
3,2,2026-06-24 11:17:12,2026-06-24 11:17:31,19.0,300,3.1733333333333333,0.03174067974354022
4,58,2026-06-24 11:17:12,2026-06-24 11:17:41,29.0,400,3.09,0.05159265358979326
5,29,2026-06-24 11:17:12,2026-06-24 11:17:41,29.0,500,3.128,0.013592653589793002
6,4,2026-06-24 11:17:12,2026-06-24 11:17:41,29.0,600,3.16,0.018407346410207026
7,3,2026-06-24 11:17:12,2026-06-24 11:17:41,29.0,700,3.1542857142857144,0.012693060695921243
8,7,2026-06-24 11:17:13,2026-06-24 11:17:42,30.0,800,3.13,0.011592653589793223
9,13,2026-06-24 11:17:12,2026-06-24 11:17:44,32.0,900,3.151111111111111,0.00951845752131808
10,11,2026-06-24 11:17:12,2026-06-24 11:17:44,32.0,1000,3.124,0.017592653589793006
11,15,2026-06-24 11:17:12,2026-06-24 11:17:44,32.0,1100,3.1345454545454547,0.00704719904433837
12,18,2026-06-24 11:17:12,2026-06-24 11:17:45,33.0,1200,3.1333333333333333,0.008259320256459812
13,20,2026-06-24 11:17:12,2026-06-24 11:17:45,33.0,1300,3.116923076923077,0.024669576666715987
14,5,2026-06-24 11:17:12,2026-06-24 11:17:45,33.0,1400,3.1228571428571428,0.01873551073265034
15,24,2026-06-24 11:17:12,2026-06-24 11:17:46,34.0,1500,3.128,0.013592653589793002
16,21,2026-06-24 11:17:12,2026-06-24 11:17:46,34.0,1600,3.1375,0.004092653589792938
17,10,2026-06-24 11:17:12,2026-06-24 11:17:47,35.0,1700,3.1388235294117646,0.002769124178028548
18,27,2026-06-24 11:17:12,2026-06-24 11:17:47,35.0,1800,3.131111111111111,0.010481542478681938
19,14,2026-06-24 11:17:12,2026-06-24 11:17:49,37.0,1900,3.130526315789474,0.011066337800319292
20,19,2026-06-24 11:17:12,2026-06-24 11:17:49,37.0,2000,3.13,0.011592653589793223
21,17,2026-06-24 11:17:12,2026-06-24 11:17:50,38.0,2100,3.140952380952381,0.0006402726374119538
22,26,2026-06-24 11:17:12,2026-06-24 11:17:50,38.0,2200,3.1363636363636362,0.0052290172261568735
23,31,2026-06-24 11:17:12,2026-06-24 11:17:50,38.0,2300,3.1408695652173915,0.0007230883724016479
24,12,2026-06-24 11:17:12,2026-06-24 11:17:51,39.0,2400,3.1333333333333333,0.008259320256459812
25,33,2026-06-24 11:17:12,2026-06-24 11:17:51,39.0,2500,3.1312,0.01039265358979291
26,32,2026-06-24 11:17:12,2026-06-24 11:17:51,39.0,2600,3.123076923076923,0.018515730512870032
27,30,2026-06-24 11:17:12,2026-06-24 11:17:51,39.0,2700,3.12,0.02159265358979301
28,35,2026-06-24 11:17:12,2026-06-24 11:17:51,39.0,2800,3.132857142857143,0.00873551073265011
29,34,2026-06-24 11:17:12,2026-06-24 11:17:51,39.0,2900,3.136551724137931,0.005040929451862297
30,36,2026-06-24 11:17:12,2026-06-24 11:17:51,39.0,3000,3.14,0.0015926535897929917
31,8,2026-06-24 11:17:13,2026-06-24 11:17:52,40.0,3100,3.1432258064516128,0.0016331528618196423
32,38,2026-06-24 11:17:12,2026-06-24 11:17:52,40.0,3200,3.13875,0.002842653589793187
33,37,2026-06-24 11:17:12,2026-06-24 11:17:52,40.0,3300,3.1418181818181816,0.00022552822838850517
34,39,2026-06-24 11:17:12,2026-06-24 11:17:53,41.0,3400,3.144705882352941,0.0031132287631479016
35,44,2026-06-24 11:17:12,2026-06-24 11:17:53,41.0,3500,3.1462857142857144,0.004693060695921236
36,45,2026-06-24 11:17:12,2026-06-24 11:17:53,41.0,3600,3.141111111111111,0.00048154247868215094
37,42,2026-06-24 11:17:12,2026-06-24 11:17:53,41.0,3700,3.148108108108108,0.006515454518314812
38,43,2026-06-24 11:17:12,2026-06-24 11:17:53,41.0,3800,3.1494736842105264,0.00788103062073331
39,40,2026-06-24 11:17:12,2026-06-24 11:17:53,41.0,3900,3.144615384615385,0.003022731025591696
40,48,2026-06-24 11:17:12,2026-06-24 11:17:54,42.0,4000,3.14,0.0015926535897929917
41,49,2026-06-24 11:17:12,2026-06-24 11:17:54,42.0,4100,3.138536585365854,0.0030560682239393344
42,6,2026-06-24 11:17:13,2026-06-24 11:17:54,42.0,4200,3.1419047619047618,0.0003121083149686399
43,50,2026-06-24 11:17:12,2026-06-24 11:17:54,42.0,4300,3.13953488372093,0.0020577698688630797
44,51,2026-06-24 11:17:12,2026-06-24 11:17:54,42.0,4400,3.138181818181818,0.0034108354079749326
45,47,2026-06-24 11:17:12,2026-06-24 11:17:54,42.0,4500,3.1324444444444444,0.009148209145348751
46,53,2026-06-24 11:17:12,2026-06-24 11:17:54,42.0,4600,3.130434782608696,0.011157870981097329
47,52,2026-06-24 11:17:12,2026-06-24 11:17:54,42.0,4700,3.1285106382978722,0.013082015291920879
48,46,2026-06-24 11:17:12,2026-06-24 11:17:54,42.0,4800,3.1258333333333335,0.015759320256459652
49,56,2026-06-24 11:17:12,2026-06-24 11:17:54,42.0,4900,3.1273469387755104,0.014245714814282717
50,55,2026-06-24 11:17:12,2026-06-24 11:17:54,42.0,5000,3.1304,0.011192653589793267
