j,job_id,submit_time,timestamp,turnaround_s,N,pi_est,error
1,1,2026-06-24 10:50:37,2026-06-24 10:51:06,29.0,100,3.24,0.0984073464102071
2,2,2026-06-24 10:50:37,2026-06-24 10:51:06,29.0,200,3.22,0.07840734641020708
3,4,2026-06-24 10:50:37,2026-06-24 10:51:07,30.0,300,3.16,0.018407346410207026
4,3,2026-06-24 10:50:37,2026-06-24 10:51:07,30.0,400,3.12,0.02159265358979301
5,6,2026-06-24 10:50:37,2026-06-24 10:51:08,31.0,500,3.104,0.037592653589793024
6,5,2026-06-24 10:50:37,2026-06-24 10:51:08,31.0,600,3.12,0.02159265358979301
7,8,2026-06-24 10:50:37,2026-06-24 10:51:09,32.0,700,3.08,0.061592653589793045
8,7,2026-06-24 10:50:37,2026-06-24 10:51:09,32.0,800,3.105,0.036592653589793134
9,9,2026-06-24 10:50:37,2026-06-24 10:51:10,33.0,900,3.1066666666666665,0.03492598692312665
10,10,2026-06-24 10:50:37,2026-06-24 10:51:11,34.0,1000,3.084,0.05759265358979304
11,0,2026-06-24 10:50:37,2026-06-24 10:51:11,34.0,1100,3.0945454545454547,0.047047199044338406
12,13,2026-06-24 10:50:37,2026-06-24 10:51:15,38.0,1200,3.1033333333333335,0.03825932025645962
13,33,2026-06-24 10:50:37,2026-06-24 10:51:15,38.0,1300,3.1138461538461537,0.027746499743639408
14,27,2026-06-24 10:50:37,2026-06-24 10:51:15,38.0,1400,3.125714285714286,0.015878367875507227
15,59,2026-06-24 10:50:37,2026-06-24 10:51:16,39.0,1500,3.1333333333333333,0.008259320256459812
16,72,2026-06-24 10:50:37,2026-06-24 10:51:16,39.0,1600,3.125,0.016592653589793116
17,73,2026-06-24 10:50:37,2026-06-24 10:51:16,39.0,1700,3.124705882352941,0.016886771236852116
18,88,2026-06-24 10:50:37,2026-06-24 10:51:16,39.0,1800,3.1244444444444444,0.01714820914534876
19,76,2026-06-24 10:50:37,2026-06-24 10:51:16,39.0,1900,3.132631578947368,0.008961074642424904
20,48,2026-06-24 10:50:37,2026-06-24 10:51:16,39.0,2000,3.14,0.0015926535897929917
21,61,2026-06-24 10:50:37,2026-06-24 10:51:16,39.0,2100,3.1485714285714286,0.0069787749816354605
22,75,2026-06-24 10:50:37,2026-06-24 10:51:16,39.0,2200,3.150909090909091,0.009316437319297766
23,108,2026-06-24 10:50:37,2026-06-24 10:51:16,39.0,2300,3.1478260869565218,0.006233433366728658
24,109,2026-06-24 10:50:37,2026-06-24 10:51:16,39.0,2400,3.1416666666666666,7.401307687349146e-05
25,39,2026-06-24 10:50:37,2026-06-24 10:51:16,39.0,2500,3.1328,0.008792653589793087
26,11,2026-06-24 10:50:37,2026-06-24 10:51:16,39.0,2600,3.1369230769230767,0.004669576666716413
27,38,2026-06-24 10:50:37,2026-06-24 10:51:16,39.0,2700,3.1422222222222222,0.0006295686324291339
28,28,2026-06-24 10:50:37,2026-06-24 10:51:16,39.0,2800,3.1542857142857144,0.012693060695921243
29,29,2026-06-24 10:50:37,2026-06-24 10:51:16,39.0,2900,3.1544827586206896,0.012890105030896493
30,15,2026-06-24 10:50:37,2026-06-24 10:51:16,39.0,3000,3.1533333333333333,0.011740679743540205
31,32,2026-06-24 10:50:37,2026-06-24 10:51:16,39.0,3100,3.152258064516129,0.010665410926335994
32,30,2026-06-24 10:50:37,2026-06-24 10:51:16,39.0,3200,3.155,0.013407346410206689
33,31,2026-06-24 10:50:37,2026-06-24 10:51:16,39.0,3300,3.144242424242424,0.002649770652630945
34,25,2026-06-24 10:50:37,2026-06-24 10:51:16,39.0,3400,3.142352941176471,0.000760287586677677
35,19,2026-06-24 10:50:37,2026-06-24 10:51:16,39.0,3500,3.129142857142857,0.012449796446936112
36,113,2026-06-24 10:50:37,2026-06-24 10:51:16,39.0,3600,3.1255555555555556,0.016037098034237474
37,35,2026-06-24 10:50:37,2026-06-24 10:51:16,39.0,3700,3.117837837837838,0.02375481575195515
38,20,2026-06-24 10:50:37,2026-06-24 10:51:16,39.0,3800,3.123157894736842,0.018434758852951205
39,110,2026-06-24 10:50:37,2026-06-24 10:51:16,39.0,3900,3.121025641025641,0.020567012564152165
40,36,2026-06-24 10:50:37,2026-06-24 10:51:16,39.0,4000,3.12,0.02159265358979301
41,37,2026-06-24 10:50:37,2026-06-24 10:51:16,39.0,4100,3.1170731707317074,0.024519482858085695
42,44,2026-06-24 10:50:37,2026-06-24 10:51:16,39.0,4200,3.111428571428571,0.030164082161221906
43,45,2026-06-24 10:50:37,2026-06-24 10:51:16,39.0,4300,3.116279069767442,0.02531358382235105
44,51,2026-06-24 10:50:37,2026-06-24 10:51:16,39.0,4400,3.1218181818181816,0.019774471771611513
45,86,2026-06-24 10:50:37,2026-06-24 10:51:16,39.0,4500,3.1262222222222222,0.01537043136757088
46,53,2026-06-24 10:50:37,2026-06-24 10:51:16,39.0,4600,3.1269565217391304,0.014636131850662704
47,81,2026-06-24 10:50:37,2026-06-24 10:51:16,39.0,4700,3.1293617021276594,0.01223095146213371
48,43,2026-06-24 10:50:37,2026-06-24 10:51:16,39.0,4800,3.1258333333333335,0.015759320256459652
49,69,2026-06-24 10:50:37,2026-06-24 10:51:16,39.0,4900,3.125714285714286,0.015878367875507227
50,40,2026-06-24 10:50:37,2026-06-24 10:51:16,39.0,5000,3.1304,0.011192653589793267
51,83,2026-06-24 10:50:37,2026-06-24 10:51:16,39.0,5100,3.1254901960784314,0.016102457511361745
52,97,2026-06-24 10:50:37,2026-06-24 10:51:16,39.0,5200,3.123846153846154,0.017746499743639177
53,143,2026-06-24 10:50:37,2026-06-24 10:51:17,40.0,5300,3.1230188679245283,0.018573785665264797
54,71,2026-06-24 10:50:37,2026-06-24 10:51:17,40.0,5400,3.120740740740741,0.0208519128490523
55,64,2026-06-24 10:50:37,2026-06-24 10:51:17,40.0,5500,3.1214545454545455,0.020138108135247634
56,58,2026-06-24 10:50:37,2026-06-24 10:51:17,40.0,5600,3.117142857142857,0.024449796446936123
57,62,2026-06-24 10:50:37,2026-06-24 10:51:17,40.0,5700,3.112982456140351,0.028610197449442154
58,89,2026-06-24 10:50:37,2026-06-24 10:51:17,40.0,5800,3.106206896551724,0.0353857570380689
59,49,2026-06-24 10:50:37,2026-06-24 10:51:17,40.0,5900,3.1071186440677967,0.03447400952199642
60,120,2026-06-24 10:50:37,2026-06-24 10:51:17,40.0,6000,3.108,0.03359265358979302
61,121,2026-06-24 10:50:37,2026-06-24 10:51:17,40.0,6100,3.1049180327868853,0.03667462080290784
62,123,2026-06-24 10:50:37,2026-06-24 10:51:17,40.0,6200,3.1,0.04159265358979303
63,132,2026-06-24 10:50:37,2026-06-24 10:51:17,40.0,6300,3.097142857142857,0.04444979644693614
64,127,2026-06-24 10:50:37,2026-06-24 10:51:17,40.0,6400,3.098125,0.0434676535897931
65,133,2026-06-24 10:50:37,2026-06-24 10:51:17,40.0,6500,3.0966153846153848,0.044977268974408346
66,119,2026-06-24 10:50:37,2026-06-24 10:51:17,40.0,6600,3.101212121212121,0.04038053237767203
67,125,2026-06-24 10:50:37,2026-06-24 10:51:17,40.0,6700,3.0973134328358207,0.04427922075397239
68,17,2026-06-24 10:50:37,2026-06-24 10:51:17,40.0,6800,3.0976470588235294,0.043945594766263696
69,130,2026-06-24 10:50:37,2026-06-24 10:51:17,40.0,6900,3.1008695652173914,0.04072308837240168
70,124,2026-06-24 10:50:37,2026-06-24 10:51:17,40.0,7000,3.101142857142857,0.04044979644693614
71,115,2026-06-24 10:50:37,2026-06-24 10:51:17,40.0,7100,3.1019718309859154,0.03962082260387767
72,128,2026-06-24 10:50:37,2026-06-24 10:51:17,40.0,7200,3.1,0.04159265358979303
73,100,2026-06-24 10:50:37,2026-06-24 10:51:17,40.0,7300,3.1024657534246574,0.03912690016513576
74,116,2026-06-24 10:50:37,2026-06-24 10:51:17,40.0,7400,3.1059459459459458,0.035646707643847364
75,102,2026-06-24 10:50:37,2026-06-24 10:51:17,40.0,7500,3.1072,0.03439265358979293
76,117,2026-06-24 10:50:37,2026-06-24 10:51:17,40.0,7600,3.108421052631579,0.03317160095821414
77,112,2026-06-24 10:50:37,2026-06-24 10:51:17,40.0,7700,3.1111688311688313,0.030423822420961866
78,138,2026-06-24 10:50:37,2026-06-24 10:51:17,40.0,7800,3.108205128205128,0.03338752538466494
79,22,2026-06-24 10:50:37,2026-06-24 10:51:17,40.0,7900,3.108354430379747,0.033238223210046325
80,87,2026-06-24 10:50:37,2026-06-24 10:51:17,40.0,8000,3.1095,0.03209265358979296
81,90,2026-06-24 10:50:37,2026-06-24 10:51:17,40.0,8100,3.1130864197530865,0.028506233836706585
82,52,2026-06-24 10:50:37,2026-06-24 10:51:17,40.0,8200,3.1170731707317074,0.024519482858085695
83,46,2026-06-24 10:50:37,2026-06-24 10:51:17,40.0,8300,3.1180722891566264,0.02352036443316674
84,91,2026-06-24 10:50:37,2026-06-24 10:51:17,40.0,8400,3.1195238095238094,0.02206884406598375
85,85,2026-06-24 10:50:37,2026-06-24 10:51:17,40.0,8500,3.120941176470588,0.02065147711920501
86,57,2026-06-24 10:50:37,2026-06-24 10:51:17,40.0,8600,3.1190697674418604,0.02252288614793274
87,94,2026-06-24 10:50:37,2026-06-24 10:51:17,40.0,8700,3.1190804597701147,0.022512193819678394
88,41,2026-06-24 10:50:37,2026-06-24 10:51:17,40.0,8800,3.1195454545454546,0.022047199044338495
89,54,2026-06-24 10:50:37,2026-06-24 10:51:17,40.0,8900,3.1208988764044943,0.020693777185298856
90,140,2026-06-24 10:50:37,2026-06-24 10:51:18,41.0,9000,3.1244444444444444,0.01714820914534876
91,168,2026-06-24 10:50:37,2026-06-24 10:51:18,41.0,9100,3.1252747252747253,0.016317928315067842
92,99,2026-06-24 10:50:37,2026-06-24 10:51:18,41.0,9200,3.121739130434783,0.019853523155010322
93,169,2026-06-24 10:50:37,2026-06-24 10:51:18,41.0,9300,3.120430107526882,0.021162546062911236
94,141,2026-06-24 10:50:37,2026-06-24 10:51:18,41.0,9400,3.1221276595744683,0.019464994015324866
95,151,2026-06-24 10:50:37,2026-06-24 10:51:18,41.0,9500,3.1237894736842104,0.017803179905582667
96,145,2026-06-24 10:50:37,2026-06-24 10:51:18,41.0,9600,3.1254166666666667,0.016175986923126384
97,187,2026-06-24 10:50:37,2026-06-24 10:51:18,41.0,9700,3.1257731958762887,0.01581945771350446
98,144,2026-06-24 10:50:37,2026-06-24 10:51:18,41.0,9800,3.129387755102041,0.012204898487752303
99,150,2026-06-24 10:50:37,2026-06-24 10:51:18,41.0,9900,3.1305050505050507,0.011087603084742437
100,184,2026-06-24 10:50:37,2026-06-24 10:51:18,41.0,10000,3.1284,0.013192653589793046
101,153,2026-06-24 10:50:37,2026-06-24 10:51:18,41.0,10100,3.1291089108910892,0.012483742698703892
102,134,2026-06-24 10:50:37,2026-06-24 10:51:18,41.0,10200,3.128627450980392,0.01296520260940115
103,135,2026-06-24 10:50:37,2026-06-24 10:51:18,41.0,10300,3.127378640776699,0.01421401281309409
104,122,2026-06-24 10:50:37,2026-06-24 10:51:18,41.0,10400,3.129230769230769,0.012361884359024078
105,126,2026-06-24 10:50:37,2026-06-24 10:51:18,41.0,10500,3.1295238095238096,0.01206884406598352
106,129,2026-06-24 10:50:37,2026-06-24 10:51:18,41.0,10600,3.1290566037735847,0.012536049816208372
107,139,2026-06-24 10:50:37,2026-06-24 10:51:18,41.0,10700,3.130093457943925,0.011499195645868099
108,162,2026-06-24 10:50:37,2026-06-24 10:51:18,41.0,10800,3.128888888888889,0.012703764700904063
109,93,2026-06-24 10:50:37,2026-06-24 10:51:18,41.0,10900,3.1288073394495415,0.012785314140251636
110,50,2026-06-24 10:50:37,2026-06-24 10:51:18,41.0,11000,3.128727272727273,0.012865380862520315
111,175,2026-06-24 10:50:37,2026-06-24 10:51:18,41.0,11100,3.1275675675675676,0.01402508602222552
112,161,2026-06-24 10:50:37,2026-06-24 10:51:18,41.0,11200,3.1289285714285713,0.012664082161221835
113,149,2026-06-24 10:50:37,2026-06-24 10:51:18,41.0,11300,3.129203539823009,0.012389113766784199
114,47,2026-06-24 10:50:37,2026-06-24 10:51:18,41.0,11400,3.128421052631579,0.013171600958214125
115,160,2026-06-24 10:50:37,2026-06-24 10:51:18,41.0,11500,3.1276521739130434,0.013940479676749717
116,174,2026-06-24 10:50:37,2026-06-24 10:51:18,41.0,11600,3.1262068965517242,0.015385757038068881
117,158,2026-06-24 10:50:37,2026-06-24 10:51:18,41.0,11700,3.1264957264957265,0.015096927094066626
118,170,2026-06-24 10:50:37,2026-06-24 10:51:18,41.0,11800,3.126779661016949,0.014812992572843964
119,164,2026-06-24 10:50:37,2026-06-24 10:51:18,41.0,11900,3.128403361344538,0.013189292245255224
120,95,2026-06-24 10:50:37,2026-06-24 10:51:18,41.0,12000,3.1306666666666665,0.01092598692312663
121,42,2026-06-24 10:50:37,2026-06-24 10:51:18,41.0,12100,3.130909090909091,0.010683562680702252
122,56,2026-06-24 10:50:37,2026-06-24 10:51:18,41.0,12200,3.1314754098360655,0.010117243753727578
123,165,2026-06-24 10:50:37,2026-06-24 10:51:18,41.0,12300,3.1304065040650406,0.011186149524752498
124,171,2026-06-24 10:50:37,2026-06-24 10:51:18,41.0,12400,3.13,0.011592653589793223
125,167,2026-06-24 10:50:37,2026-06-24 10:51:18,41.0,12500,3.13056,0.011032653589793107
126,96,2026-06-24 10:50:37,2026-06-24 10:51:18,41.0,12600,3.1314285714285712,0.010164082161221888
127,157,2026-06-24 10:50:37,2026-06-24 10:51:19,42.0,12700,3.1310236220472443,0.010569031542548846
128,195,2026-06-24 10:50:37,2026-06-24 10:51:19,42.0,12800,3.131875,0.009717653589793152
129,181,2026-06-24 10:50:37,2026-06-24 10:51:19,42.0,12900,3.1330232558139537,0.008569397775839427
130,142,2026-06-24 10:50:37,2026-06-24 10:51:19,42.0,13000,3.132615384615385,0.008977268974408315
131,197,2026-06-24 10:50:37,2026-06-24 10:51:19,42.0,13100,3.133740458015267,0.0078521955745261
132,186,2026-06-24 10:50:37,2026-06-24 10:51:19,42.0,13200,3.1336363636363638,0.00795628995342934
133,178,2026-06-24 10:50:37,2026-06-24 10:51:19,42.0,13300,3.133533834586466,0.008058819003327056
134,152,2026-06-24 10:50:37,2026-06-24 10:51:19,42.0,13400,3.1334328358208956,0.008159817768897515
135,218,2026-06-24 10:50:37,2026-06-24 10:51:19,42.0,13500,3.1336296296296298,0.007963023960163351
136,60,2026-06-24 10:50:37,2026-06-24 10:51:19,42.0,13600,3.133235294117647,0.008357359472145998
137,219,2026-06-24 10:50:37,2026-06-24 10:51:19,42.0,13700,3.1316788321167883,0.009913821473004791
138,147,2026-06-24 10:50:37,2026-06-24 10:51:19,42.0,13800,3.1307246376811593,0.010868015908633843
139,136,2026-06-24 10:50:37,2026-06-24 10:51:19,42.0,13900,3.1306474820143886,0.010945171575404533
140,131,2026-06-24 10:50:37,2026-06-24 10:51:19,42.0,14000,3.130571428571429,0.011021225018364333
141,101,2026-06-24 10:50:37,2026-06-24 10:51:19,42.0,14100,3.129929078014184,0.011663575575608931
142,214,2026-06-24 10:50:37,2026-06-24 10:51:19,42.0,14200,3.1290140845070424,0.012578569082750679
143,201,2026-06-24 10:50:37,2026-06-24 10:51:19,42.0,14300,3.12979020979021,0.011802443799583173
144,177,2026-06-24 10:50:37,2026-06-24 10:51:19,42.0,14400,3.129722222222222,0.011870431367571044
