j,job_id,submit_time,execute_time,timestamp,queue_wait_s,turnaround_s,memory_usage_mb,N,pi_est,error
1,0,2026-07-21 10:47:56,2026-07-21 10:48:31,2026-07-21 10:48:31,35.0,35.0,0,1000,3.168,0.026407346410207033
2,1,2026-07-21 10:47:56,2026-07-21 10:48:31,2026-07-21 10:48:32,35.0,36.0,0,2000,3.14,0.0015926535897929917
3,3,2026-07-21 10:47:56,2026-07-21 10:48:31,2026-07-21 10:48:32,35.0,36.0,0,3000,3.18,0.038407346410207044
4,2,2026-07-21 10:47:56,2026-07-21 10:48:31,2026-07-21 10:48:32,35.0,36.0,0,4000,3.185,0.04340734641020694
5,5,2026-07-21 10:47:56,2026-07-21 10:48:32,2026-07-21 10:48:33,36.0,37.0,0,5000,3.1736,0.03200734641020686
6,4,2026-07-21 10:47:56,2026-07-21 10:48:32,2026-07-21 10:48:33,36.0,37.0,0,6000,3.1533333333333333,0.011740679743540205
7,9,2026-07-21 10:47:56,2026-07-21 10:48:34,2026-07-21 10:48:34,38.0,38.0,0,7000,3.148,0.0064073464102070155
8,8,2026-07-21 10:47:56,2026-07-21 10:48:33,2026-07-21 10:48:34,37.0,38.0,0,8000,3.1635,0.021907346410206863
9,6,2026-07-21 10:47:56,2026-07-21 10:48:32,2026-07-21 10:48:34,36.0,38.0,0,9000,3.1626666666666665,0.0210740130768734
10,7,2026-07-21 10:47:56,2026-07-21 10:48:33,2026-07-21 10:48:34,37.0,38.0,0,10000,3.1568,0.015207346410206934
11,11,2026-07-21 10:47:56,2026-07-21 10:48:35,2026-07-21 10:48:35,39.0,39.0,0,11000,3.161090909090909,0.019498255501115835
12,10,2026-07-21 10:47:56,2026-07-21 10:48:34,2026-07-21 10:48:35,38.0,39.0,0,12000,3.162,0.020407346410206806
13,14,2026-07-21 10:47:56,2026-07-21 10:48:35,2026-07-21 10:48:35,39.0,39.0,0,13000,3.167692307692308,0.02609965410251469
14,12,2026-07-21 10:47:56,2026-07-21 10:48:35,2026-07-21 10:48:36,39.0,40.0,0,14000,3.1694285714285715,0.027835917838778368
15,13,2026-07-21 10:47:56,2026-07-21 10:48:35,2026-07-21 10:48:36,39.0,40.0,0,15000,3.1666666666666665,0.025074013076873403
16,15,2026-07-21 10:47:56,2026-07-21 10:48:36,2026-07-21 10:48:36,40.0,40.0,0,16000,3.16225,0.020657346410206667
17,17,2026-07-21 10:47:56,2026-07-21 10:48:36,2026-07-21 10:48:36,40.0,40.0,0,17000,3.160941176470588,0.019348522880795027
18,16,2026-07-21 10:47:56,2026-07-21 10:48:35,2026-07-21 10:48:36,39.0,40.0,0,18000,3.1613333333333333,0.019740679743540213
19,19,2026-07-21 10:47:56,2026-07-21 10:48:36,2026-07-21 10:48:36,40.0,40.0,0,19000,3.1614736842105264,0.01988103062073332
20,18,2026-07-21 10:47:56,2026-07-21 10:48:36,2026-07-21 10:48:37,40.0,41.0,0,20000,3.1584,0.016807346410206758
21,24,2026-07-21 10:47:56,2026-07-21 10:48:37,2026-07-21 10:48:37,41.0,41.0,0,21000,3.157714285714286,0.016121632124492802
22,21,2026-07-21 10:47:56,2026-07-21 10:48:37,2026-07-21 10:48:37,41.0,41.0,0,22000,3.152727272727273,0.011134619137479707
23,20,2026-07-21 10:47:56,2026-07-21 10:48:37,2026-07-21 10:48:37,41.0,41.0,0,23000,3.151478260869565,0.009885607279771946
24,22,2026-07-21 10:47:56,2026-07-21 10:48:37,2026-07-21 10:48:37,41.0,41.0,0,24000,3.1505,0.008907346410206962
