j,job_id,submit_time,execute_time,timestamp,queue_wait_s,turnaround_s,memory_usage_mb,N,pi_est,error
1,0,2026-07-16 15:29:04,2026-07-16 15:31:05,2026-07-16 15:31:05,121.0,121.0,0,1000,3.152,0.010407346410207019
2,1,2026-07-16 15:29:04,2026-07-16 15:31:05,2026-07-16 15:31:06,121.0,122.0,0,2000,3.11,0.03159265358979324
3,2,2026-07-16 15:29:04,2026-07-16 15:31:06,2026-07-16 15:31:06,122.0,122.0,0,3000,3.1266666666666665,0.014925986923126633
4,4,2026-07-16 15:29:04,2026-07-16 15:31:07,2026-07-16 15:31:07,123.0,123.0,0,4000,3.148,0.0064073464102070155
5,3,2026-07-16 15:29:04,2026-07-16 15:31:06,2026-07-16 15:31:07,122.0,123.0,0,5000,3.1392,0.0023926535897929035
6,6,2026-07-16 15:29:04,2026-07-16 15:31:08,2026-07-16 15:31:08,124.0,124.0,0,6000,3.13,0.011592653589793223
7,5,2026-07-16 15:29:04,2026-07-16 15:31:07,2026-07-16 15:31:08,123.0,124.0,0,7000,3.134857142857143,0.006735510732650329
8,9,2026-07-16 15:29:04,2026-07-16 15:31:09,2026-07-16 15:31:09,125.0,125.0,0,8000,3.13,0.011592653589793223
9,8,2026-07-16 15:29:04,2026-07-16 15:31:09,2026-07-16 15:31:09,125.0,125.0,0,9000,3.1342222222222222,0.007370431367570873
10,7,2026-07-16 15:29:04,2026-07-16 15:31:08,2026-07-16 15:31:09,124.0,125.0,0,10000,3.13,0.011592653589793223
11,10,2026-07-16 15:29:04,2026-07-16 15:31:09,2026-07-16 15:31:10,125.0,126.0,0,11000,3.121090909090909,0.0205017444988842
12,12,2026-07-16 15:29:04,2026-07-16 15:31:11,2026-07-16 15:31:11,127.0,127.0,0,12000,3.1193333333333335,0.022259320256459603
13,13,2026-07-16 15:29:04,2026-07-16 15:31:11,2026-07-16 15:31:11,127.0,127.0,0,13000,3.120615384615385,0.020977268974408325
14,11,2026-07-16 15:29:04,2026-07-16 15:31:10,2026-07-16 15:31:11,126.0,127.0,0,14000,3.120285714285714,0.02130693930407901
15,14,2026-07-16 15:29:04,2026-07-16 15:31:11,2026-07-16 15:31:12,127.0,128.0,0,15000,3.1208,0.020792653589793098
16,15,2026-07-16 15:29:04,2026-07-16 15:31:12,2026-07-16 15:31:12,128.0,128.0,0,16000,3.12325,0.018342653589793034
17,17,2026-07-16 15:29:04,2026-07-16 15:31:13,2026-07-16 15:31:13,129.0,129.0,0,17000,3.1268235294117646,0.014769124178028559
18,16,2026-07-16 15:29:04,2026-07-16 15:31:12,2026-07-16 15:31:13,128.0,129.0,0,18000,3.1304444444444446,0.011148209145348531
19,18,2026-07-16 15:29:04,2026-07-16 15:31:13,2026-07-16 15:31:14,129.0,130.0,0,19000,3.134526315789474,0.007066337800319289
20,19,2026-07-16 15:29:04,2026-07-16 15:31:14,2026-07-16 15:31:14,130.0,130.0,0,20000,3.135,0.006592653589793329
21,20,2026-07-16 15:29:04,2026-07-16 15:31:14,2026-07-16 15:31:14,130.0,130.0,0,21000,3.136952380952381,0.004640272637411957
22,21,2026-07-16 15:29:04,2026-07-16 15:31:14,2026-07-16 15:31:15,130.0,131.0,0,22000,3.1336363636363638,0.00795628995342934
23,22,2026-07-16 15:29:04,2026-07-16 15:31:15,2026-07-16 15:31:15,131.0,131.0,0,23000,3.1299130434782607,0.011679610111532401
24,24,2026-07-16 15:29:04,2026-07-16 15:31:16,2026-07-16 15:31:16,132.0,132.0,0,24000,3.1311666666666667,0.010425986923126462
25,23,2026-07-16 15:29:04,2026-07-16 15:31:15,2026-07-16 15:31:16,131.0,132.0,0,25000,3.1328,0.008792653589793087
26,25,2026-07-16 15:29:04,2026-07-16 15:31:16,2026-07-16 15:31:17,132.0,133.0,0,26000,3.1355384615384616,0.006054192051331508
27,26,2026-07-16 15:29:04,2026-07-16 15:31:17,2026-07-16 15:31:19,133.0,135.0,0,27000,3.1348148148148147,0.006777838774978395
28,28,2026-07-16 15:29:04,2026-07-16 15:31:18,2026-07-16 15:31:20,134.0,136.0,0,28000,3.1341428571428573,0.007449796446935775
29,119,2026-07-16 15:29:04,2026-07-16 15:31:18,2026-07-16 15:31:20,134.0,136.0,0,29000,3.1366896551724137,0.0049029984173794006
30,27,2026-07-16 15:29:04,2026-07-16 15:31:18,2026-07-16 15:31:20,134.0,136.0,0,30000,3.1361333333333334,0.0054593202564596766
31,34,2026-07-16 15:29:04,2026-07-16 15:31:18,2026-07-16 15:31:20,134.0,136.0,0,31000,3.1350967741935483,0.0064958793962448524
