j,job_id,submit_time,timestamp,turnaround_s,N,pi_est,error
1,38,2026-06-24 11:29:46,2026-06-24 11:33:34,228.0,100,2.96,0.18159265358979315
2,27,2026-06-24 11:29:46,2026-06-24 11:33:34,228.0,200,2.86,0.28159265358979324
3,24,2026-06-24 11:29:46,2026-06-24 11:33:34,228.0,300,3.026666666666667,0.11492598692312628
4,30,2026-06-24 11:29:46,2026-06-24 11:33:34,228.0,400,3.01,0.13159265358979333
5,19,2026-06-24 11:29:46,2026-06-24 11:33:34,228.0,500,3.032,0.10959265358979309
6,35,2026-06-24 11:29:46,2026-06-24 11:33:34,228.0,600,3.033333333333333,0.1082593202564599
7,20,2026-06-24 11:29:46,2026-06-24 11:33:34,228.0,700,3.0628571428571427,0.0787355107326504
8,59,2026-06-24 11:29:46,2026-06-24 11:33:35,229.0,800,3.065,0.07659265358979317
9,71,2026-06-24 11:29:46,2026-06-24 11:33:35,229.0,900,3.062222222222222,0.07937043136757094
10,65,2026-06-24 11:29:46,2026-06-24 11:33:35,229.0,1000,3.06,0.08159265358979306
11,64,2026-06-24 11:29:46,2026-06-24 11:33:35,229.0,1100,3.058181818181818,0.083410835407975
12,58,2026-06-24 11:29:46,2026-06-24 11:33:35,229.0,1200,3.06,0.08159265358979306
13,73,2026-06-24 11:29:46,2026-06-24 11:33:35,229.0,1300,3.0707692307692307,0.07082342282056242
14,98,2026-06-24 11:29:46,2026-06-24 11:33:35,229.0,1400,3.077142857142857,0.06444979644693616
15,88,2026-06-24 11:29:46,2026-06-24 11:33:35,229.0,1500,3.088,0.05359265358979304
16,63,2026-06-24 11:29:46,2026-06-24 11:33:35,229.0,1600,3.0925,0.04909265358979331
17,62,2026-06-24 11:29:46,2026-06-24 11:33:35,229.0,1700,3.103529411764706,0.038063241825087246
18,89,2026-06-24 11:29:46,2026-06-24 11:33:35,229.0,1800,3.1,0.04159265358979303
19,48,2026-06-24 11:29:46,2026-06-24 11:33:35,229.0,1900,3.094736842105263,0.04685581148453011
20,49,2026-06-24 11:29:46,2026-06-24 11:33:35,229.0,2000,3.1,0.04159265358979303
21,61,2026-06-24 11:29:46,2026-06-24 11:33:35,229.0,2100,3.1085714285714285,0.033021225018364575
