j,job_id,submit_time,execute_time,timestamp,queue_wait_s,turnaround_s,memory_usage_mb,N,pi_est,error
1,9,2026-07-21 09:34:52,2026-07-21 09:35:40,2026-07-21 09:35:41,48.0,49.0,0,1000,3.064,0.07759265358979306
2,8,2026-07-21 09:34:52,2026-07-21 09:35:40,2026-07-21 09:35:41,48.0,49.0,0,2000,3.124,0.017592653589793006
3,12,2026-07-21 09:34:52,2026-07-21 09:35:40,2026-07-21 09:35:41,48.0,49.0,0,3000,3.136,0.005592653589792995
4,13,2026-07-21 09:34:52,2026-07-21 09:35:40,2026-07-21 09:35:41,48.0,49.0,0,4000,3.131,0.010592653589793333
5,11,2026-07-21 09:34:52,2026-07-21 09:35:40,2026-07-21 09:35:41,48.0,49.0,0,5000,3.1384,0.0031926535897932595
6,10,2026-07-21 09:34:52,2026-07-21 09:35:40,2026-07-21 09:35:41,48.0,49.0,0,6000,3.152,0.010407346410207019
7,14,2026-07-21 09:34:52,2026-07-21 09:35:40,2026-07-21 09:35:41,48.0,49.0,0,7000,3.1365714285714286,0.00502122501836455
8,15,2026-07-21 09:34:52,2026-07-21 09:35:41,2026-07-21 09:35:41,49.0,49.0,0,8000,3.1365,0.005092653589793272
9,17,2026-07-21 09:34:52,2026-07-21 09:35:40,2026-07-21 09:35:41,48.0,49.0,0,9000,3.1386666666666665,0.0029259869231266222
10,16,2026-07-21 09:34:52,2026-07-21 09:35:40,2026-07-21 09:35:41,48.0,49.0,0,10000,3.136,0.005592653589792995
11,27,2026-07-21 09:34:52,2026-07-21 09:35:41,2026-07-21 09:35:41,49.0,49.0,0,11000,3.1334545454545455,0.008138108135247624
12,26,2026-07-21 09:34:52,2026-07-21 09:35:41,2026-07-21 09:35:41,49.0,49.0,0,12000,3.126333333333333,0.01525932025645993
13,18,2026-07-21 09:34:52,2026-07-21 09:35:40,2026-07-21 09:35:41,48.0,49.0,0,13000,3.123076923076923,0.018515730512870032
14,25,2026-07-21 09:34:52,2026-07-21 09:35:41,2026-07-21 09:35:41,49.0,49.0,0,14000,3.122,0.01959265358979323
15,19,2026-07-21 09:34:52,2026-07-21 09:35:40,2026-07-21 09:35:41,48.0,49.0,0,15000,3.1224,0.019192653589793274
16,21,2026-07-21 09:34:52,2026-07-21 09:35:40,2026-07-21 09:35:41,48.0,49.0,0,16000,3.1255,0.01609265358979295
17,20,2026-07-21 09:34:52,2026-07-21 09:35:40,2026-07-21 09:35:41,48.0,49.0,0,17000,3.132,0.009592653589792999
18,22,2026-07-21 09:34:52,2026-07-21 09:35:40,2026-07-21 09:35:41,48.0,49.0,0,18000,3.129111111111111,0.012481542478682162
