j,job_id,submit_time,timestamp,turnaround_s,N,pi_est,error
1,0,2026-06-24 12:59:03,2026-06-24 12:59:29,26.0,100,3.08,0.061592653589793045
2,5,2026-06-24 12:59:04,2026-06-24 12:59:31,28.0,200,3.0,0.14159265358979312
3,9,2026-06-24 12:59:04,2026-06-24 12:59:32,29.0,300,2.986666666666667,0.1549259869231263
4,8,2026-06-24 12:59:04,2026-06-24 12:59:32,29.0,400,3.03,0.11159265358979331
5,12,2026-06-24 12:59:04,2026-06-24 12:59:32,29.0,500,3.08,0.061592653589793045
6,13,2026-06-24 12:59:04,2026-06-24 12:59:32,29.0,600,3.1,0.04159265358979303
7,10,2026-06-24 12:59:03,2026-06-24 12:59:32,29.0,700,3.142857142857143,0.0012644892673496777
8,14,2026-06-24 12:59:04,2026-06-24 12:59:32,29.0,800,3.12,0.02159265358979301
9,17,2026-06-24 12:59:04,2026-06-24 12:59:32,29.0,900,3.1333333333333333,0.008259320256459812
10,16,2026-06-24 12:59:04,2026-06-24 12:59:32,29.0,1000,3.148,0.0064073464102070155
11,18,2026-06-24 12:59:04,2026-06-24 12:59:32,29.0,1100,3.1563636363636363,0.014770982773843144
12,24,2026-06-24 12:59:04,2026-06-24 12:59:32,29.0,1200,3.1533333333333333,0.011740679743540205
13,19,2026-06-24 12:59:04,2026-06-24 12:59:32,29.0,1300,3.1569230769230767,0.015330423333283605
14,21,2026-06-24 12:59:04,2026-06-24 12:59:32,29.0,1400,3.162857142857143,0.021264489267349695
15,22,2026-06-24 12:59:04,2026-06-24 12:59:32,29.0,1500,3.1466666666666665,0.005074013076873385
16,7,2026-06-24 12:59:04,2026-06-24 12:59:32,29.0,1600,3.1475,0.0059073464102068485
17,4,2026-06-24 12:59:04,2026-06-24 12:59:32,29.0,1700,3.1223529411764708,0.01923971241332234
18,3,2026-06-24 12:59:04,2026-06-24 12:59:32,29.0,1800,3.1155555555555554,0.026037098034237705
19,27,2026-06-24 12:59:04,2026-06-24 12:59:33,30.0,1900,3.12,0.02159265358979301
20,26,2026-06-24 12:59:04,2026-06-24 12:59:33,30.0,2000,3.126,0.015592653589793226
21,32,2026-06-24 12:59:04,2026-06-24 12:59:33,30.0,2100,3.123809523809524,0.017783129780269302
