j,job_id,submit_time,timestamp,turnaround_s,N,pi_est,error
1,9,2026-06-24 14:04:32,2026-06-24 14:04:39,7.0,100000,3.14892,0.007327346410206825
2,8,2026-06-24 14:04:32,2026-06-24 14:04:39,7.0,200000,3.1514,0.009807346410207085
3,6,2026-06-24 14:04:32,2026-06-24 14:04:39,7.0,300000,3.14632,0.004727346410206668
4,5,2026-06-24 14:04:32,2026-06-24 14:04:39,7.0,400000,3.14376,0.002167346410206772
5,4,2026-06-24 14:04:32,2026-06-24 14:04:39,7.0,500000,3.14392,0.002327346410206932
6,0,2026-06-24 14:04:32,2026-06-24 14:04:39,7.0,600000,3.1443333333333334,0.0027406797435403085
7,3,2026-06-24 14:04:32,2026-06-24 14:04:39,7.0,700000,3.14476,0.003167346410207106
8,7,2026-06-24 14:04:32,2026-06-24 14:04:40,8.0,800000,3.143915,0.002322346410206677
9,1,2026-06-24 14:04:32,2026-06-24 14:04:40,8.0,900000,3.1431377777777776,0.0015451241879844702
10,2,2026-06-24 14:04:32,2026-06-24 14:04:40,8.0,1000000,3.143496,0.00190334641020673
