j,job_id,submit_time,timestamp,turnaround_s,N,pi_est,error
1,8,2026-06-04 09:43:20,2026-06-04 09:45:52,152.0,10000,3.152,0.010407346410207019
2,48,2026-06-04 09:43:20,2026-06-04 09:45:52,152.0,20000,3.1552,0.013607346410206667
3,13,2026-06-04 09:43:20,2026-06-04 09:45:52,152.0,30000,3.1574666666666666,0.015874013076873528
4,11,2026-06-04 09:43:20,2026-06-04 09:45:52,152.0,40000,3.1537,0.012107346410207054
5,10,2026-06-04 09:43:20,2026-06-04 09:45:52,152.0,50000,3.15584,0.014247346410206863
6,14,2026-06-04 09:43:20,2026-06-04 09:45:52,152.0,60000,3.1550666666666665,0.013474013076873348
7,28,2026-06-04 09:43:20,2026-06-04 09:45:52,152.0,70000,3.1554285714285712,0.013835917838778133
8,15,2026-06-04 09:43:20,2026-06-04 09:45:52,152.0,80000,3.1512,0.009607346410206663
9,16,2026-06-04 09:43:20,2026-06-04 09:45:52,152.0,90000,3.1492444444444443,0.007651790854651175
10,18,2026-06-04 09:43:20,2026-06-04 09:45:52,152.0,100000,3.1506,0.009007346410206729
11,30,2026-06-04 09:43:20,2026-06-04 09:45:52,152.0,110000,3.151309090909091,0.009716437319297722
12,31,2026-06-04 09:43:20,2026-06-04 09:45:52,152.0,120000,3.1489333333333334,0.007340679743540246
13,19,2026-06-04 09:43:20,2026-06-04 09:45:52,152.0,130000,3.1489846153846153,0.007391961794822155
14,21,2026-06-04 09:43:20,2026-06-04 09:45:52,152.0,140000,3.149514285714286,0.007921632124492817
15,35,2026-06-04 09:43:20,2026-06-04 09:45:52,152.0,150000,3.1490666666666667,0.007474013076873565
16,34,2026-06-04 09:43:20,2026-06-04 09:45:52,152.0,160000,3.14805,0.006457346410206899
17,20,2026-06-04 09:43:20,2026-06-04 09:45:52,152.0,170000,3.1492705882352943,0.00767793464550115
18,6,2026-06-04 09:43:20,2026-06-04 09:45:52,152.0,180000,3.1491555555555557,0.007562901965762592
19,7,2026-06-04 09:43:20,2026-06-04 09:45:52,152.0,190000,3.1490526315789475,0.0074599779891544316
20,5,2026-06-04 09:43:20,2026-06-04 09:45:52,152.0,200000,3.14852,0.006927346410206869
21,4,2026-06-04 09:43:20,2026-06-04 09:45:52,152.0,210000,3.147961904761905,0.006369251172111845
22,42,2026-06-04 09:43:20,2026-06-04 09:45:52,152.0,220000,3.1472363636363636,0.005643710046570494
23,59,2026-06-04 09:43:20,2026-06-04 09:45:53,153.0,230000,3.146504347826087,0.004911694236293673
24,71,2026-06-04 09:43:20,2026-06-04 09:45:53,153.0,240000,3.1459166666666665,0.0043240130768733565
25,65,2026-06-04 09:43:20,2026-06-04 09:45:53,153.0,250000,3.146768,0.0051753464102066715
26,70,2026-06-04 09:43:20,2026-06-04 09:45:53,153.0,260000,3.145923076923077,0.004330423333283928
27,58,2026-06-04 09:43:20,2026-06-04 09:45:53,153.0,270000,3.1458518518518517,0.004259198262058561
28,73,2026-06-04 09:43:20,2026-06-04 09:45:53,153.0,280000,3.146057142857143,0.004464489267349769
29,67,2026-06-04 09:43:20,2026-06-04 09:45:53,153.0,290000,3.1464689655172413,0.004876311927448196
30,98,2026-06-04 09:43:20,2026-06-04 09:45:53,153.0,300000,3.146586666666667,0.004994013076873749
31,76,2026-06-04 09:43:20,2026-06-04 09:45:53,153.0,310000,3.1465806451612903,0.004987991571497208
32,62,2026-06-04 09:43:20,2026-06-04 09:45:53,153.0,320000,3.1466375,0.005044846410207082
33,74,2026-06-04 09:43:20,2026-06-04 09:45:53,153.0,330000,3.146921212121212,0.005328558531418892
34,60,2026-06-04 09:43:20,2026-06-04 09:45:53,153.0,340000,3.146494117647059,0.00490146405726577
35,61,2026-06-04 09:43:20,2026-06-04 09:45:53,153.0,350000,3.1463542857142857,0.004761632124492543
36,75,2026-06-04 09:43:20,2026-06-04 09:45:53,153.0,360000,3.1456444444444442,0.004051790854651127
37,12,2026-06-04 09:43:20,2026-06-04 09:45:53,153.0,370000,3.1459027027027027,0.004310049112909553
38,39,2026-06-04 09:43:20,2026-06-04 09:45:53,153.0,380000,3.1452631578947368,0.0036705043049436448
39,17,2026-06-04 09:43:20,2026-06-04 09:45:53,153.0,390000,3.144297435897436,0.0027047823076427058
40,33,2026-06-04 09:43:20,2026-06-04 09:45:53,153.0,400000,3.14413,0.0025373464102069754
41,32,2026-06-04 09:43:20,2026-06-04 09:45:53,153.0,410000,3.144039024390244,0.0024463708004507367
42,36,2026-06-04 09:43:20,2026-06-04 09:45:53,153.0,420000,3.144085714285714,0.0024930606959210344
43,37,2026-06-04 09:43:20,2026-06-04 09:45:53,153.0,430000,3.144093023255814,0.002500369666020852
44,93,2026-06-04 09:43:20,2026-06-04 09:45:53,153.0,440000,3.144518181818182,0.002925528228388874
45,87,2026-06-04 09:43:20,2026-06-04 09:45:53,153.0,450000,3.1442133333333335,0.0026206797435404106
46,50,2026-06-04 09:43:20,2026-06-04 09:45:53,153.0,460000,3.144408695652174,0.0028160420623808413
47,51,2026-06-04 09:43:20,2026-06-04 09:45:53,153.0,470000,3.1444255319148935,0.002832878325100374
48,92,2026-06-04 09:43:20,2026-06-04 09:45:53,153.0,480000,3.1445,0.002907346410206735
49,90,2026-06-04 09:43:20,2026-06-04 09:45:53,153.0,490000,3.1445795918367345,0.0029869382469414063
50,47,2026-06-04 09:43:20,2026-06-04 09:45:53,153.0,500000,3.144536,0.002943346410206882
51,53,2026-06-04 09:43:20,2026-06-04 09:45:53,153.0,510000,3.1447686274509805,0.0031759738611873978
52,52,2026-06-04 09:43:20,2026-06-04 09:45:53,153.0,520000,3.1449230769230767,0.003330423333283594
53,91,2026-06-04 09:43:20,2026-06-04 09:45:53,153.0,530000,3.144988679245283,0.0033960256554896873
54,85,2026-06-04 09:43:20,2026-06-04 09:45:53,153.0,540000,3.144511111111111,0.0029184575213179187
55,81,2026-06-04 09:43:20,2026-06-04 09:45:53,153.0,550000,3.1444145454545454,0.002821891864752235
56,95,2026-06-04 09:43:20,2026-06-04 09:45:53,153.0,560000,3.1442928571428572,0.0027002035530641066
57,56,2026-06-04 09:43:20,2026-06-04 09:45:53,153.0,570000,3.1442947368421055,0.0027020832523123595
58,57,2026-06-04 09:43:20,2026-06-04 09:45:53,153.0,580000,3.144606896551724,0.0030142429619308686
59,43,2026-06-04 09:43:20,2026-06-04 09:45:53,153.0,590000,3.144189830508475,0.002597176918681665
60,94,2026-06-04 09:43:20,2026-06-04 09:45:53,153.0,600000,3.1442666666666668,0.002674013076873649
61,80,2026-06-04 09:43:20,2026-06-04 09:45:53,153.0,610000,3.144727868852459,0.0031352152626658025
62,82,2026-06-04 09:43:20,2026-06-04 09:45:53,153.0,620000,3.1441548387096776,0.002562185119884486
63,55,2026-06-04 09:43:20,2026-06-04 09:45:53,153.0,630000,3.1436380952380953,0.0020454416483022264
64,41,2026-06-04 09:43:20,2026-06-04 09:45:53,153.0,640000,3.143775,0.002182346410207092
65,69,2026-06-04 09:43:20,2026-06-04 09:45:53,153.0,650000,3.1436307692307692,0.0020381156409761125
66,68,2026-06-04 09:43:20,2026-06-04 09:45:53,153.0,660000,3.1439636363636363,0.0023709827738431777
67,40,2026-06-04 09:43:20,2026-06-04 09:45:53,153.0,670000,3.144017910447761,0.0024252568579679057
68,54,2026-06-04 09:43:20,2026-06-04 09:45:53,153.0,680000,3.1441117647058823,0.0025191111160891566
69,97,2026-06-04 09:43:20,2026-06-04 09:45:53,153.0,690000,3.144168115942029,0.0025754623522358244
70,72,2026-06-04 09:43:20,2026-06-04 09:45:54,154.0,700000,3.143737142857143,0.0021444892673496696
71,77,2026-06-04 09:43:20,2026-06-04 09:45:54,154.0,710000,3.143898591549296,0.002305937959502735
72,89,2026-06-04 09:43:20,2026-06-04 09:45:54,154.0,720000,3.1439777777777778,0.002385124187984644
73,38,2026-06-04 09:43:20,2026-06-04 09:45:54,154.0,730000,3.1440383561643834,0.002445702574590314
74,44,2026-06-04 09:43:20,2026-06-04 09:45:54,154.0,740000,3.1442540540540542,0.00266140046426111
75,86,2026-06-04 09:43:20,2026-06-04 09:45:54,154.0,750000,3.1440106666666665,0.002418013076873393
76,84,2026-06-04 09:43:20,2026-06-04 09:45:54,154.0,760000,3.1438052631578945,0.0022126095681014313
