j,job_id,submit_time,timestamp,turnaround_s,N,pi_est,error
1,7,2026-06-24 11:29:42,2026-06-24 11:29:56,15.0,100,2.96,0.18159265358979315
2,5,2026-06-24 11:29:42,2026-06-24 11:29:56,15.0,200,3.12,0.02159265358979301
3,0,2026-06-24 11:29:41,2026-06-24 11:29:56,15.0,300,3.0933333333333333,0.04825932025645985
4,1,2026-06-24 11:29:41,2026-06-24 11:29:56,15.0,400,3.09,0.05159265358979326
5,3,2026-06-24 11:29:42,2026-06-24 11:29:56,15.0,500,3.136,0.005592653589792995
6,9,2026-06-24 11:29:42,2026-06-24 11:29:57,16.0,600,3.1466666666666665,0.005074013076873385
7,8,2026-06-24 11:29:42,2026-06-24 11:29:57,16.0,700,3.16,0.018407346410207026
8,13,2026-06-24 11:29:41,2026-06-24 11:29:57,16.0,800,3.155,0.013407346410206689
9,11,2026-06-24 11:29:41,2026-06-24 11:29:57,16.0,900,3.137777777777778,0.003814875812015117
10,10,2026-06-24 11:29:41,2026-06-24 11:29:57,16.0,1000,3.128,0.013592653589793002
11,14,2026-06-24 11:29:42,2026-06-24 11:29:57,16.0,1100,3.138181818181818,0.0034108354079749326
12,16,2026-06-24 11:29:42,2026-06-24 11:29:57,16.0,1200,3.13,0.011592653589793223
13,18,2026-06-24 11:29:42,2026-06-24 11:29:57,16.0,1300,3.1384615384615384,0.0031311151282547023
14,19,2026-06-24 11:29:42,2026-06-24 11:29:57,16.0,1400,3.157142857142857,0.015550203553063913
15,6,2026-06-24 11:29:42,2026-06-24 11:29:57,16.0,1500,3.1573333333333333,0.01574067974354021
16,59,2026-06-24 11:29:42,2026-06-24 11:29:58,17.0,1600,3.1625,0.020907346410206973
17,12,2026-06-24 11:29:41,2026-06-24 11:29:58,17.0,1700,3.164705882352941,0.02311322876314792
18,39,2026-06-24 11:29:42,2026-06-24 11:29:58,17.0,1800,3.16,0.018407346410207026
19,38,2026-06-24 11:29:42,2026-06-24 11:29:58,17.0,1900,3.1621052631578945,0.020512609568101414
20,29,2026-06-24 11:29:42,2026-06-24 11:29:58,17.0,2000,3.158,0.016407346410206802
21,15,2026-06-24 11:29:42,2026-06-24 11:29:58,17.0,2100,3.16,0.018407346410207026
