j,job_id,submit_time,timestamp,turnaround_s,N,pi_est,error
1,58,2026-06-16 13:42:44,2026-06-16 13:43:37,53.0,1000,3.16,0.018407346410207026
2,98,2026-06-16 13:42:45,2026-06-16 13:43:37,53.0,2000,3.154,0.012407346410206799
3,49,2026-06-16 13:42:44,2026-06-16 13:43:37,53.0,3000,3.116,0.025592653589793013
4,13,2026-06-16 13:42:44,2026-06-16 13:43:37,53.0,4000,3.13,0.011592653589793223
5,14,2026-06-16 13:42:44,2026-06-16 13:43:37,53.0,5000,3.1384,0.0031926535897932595
6,15,2026-06-16 13:42:44,2026-06-16 13:43:37,53.0,6000,3.1393333333333335,0.002259320256459585
7,33,2026-06-16 13:42:44,2026-06-16 13:43:37,53.0,7000,3.1382857142857143,0.003306939304078771
8,32,2026-06-16 13:42:44,2026-06-16 13:43:37,53.0,8000,3.138,0.0035926535897932155
9,34,2026-06-16 13:42:44,2026-06-16 13:43:37,53.0,9000,3.1475555555555554,0.005962901965762324
10,57,2026-06-16 13:42:44,2026-06-16 13:43:37,53.0,10000,3.144,0.002407346410207012
11,82,2026-06-16 13:42:44,2026-06-16 13:43:37,53.0,11000,3.1483636363636363,0.006770982773843137
12,83,2026-06-16 13:42:44,2026-06-16 13:43:37,53.0,12000,3.1573333333333333,0.01574067974354021
13,97,2026-06-16 13:42:45,2026-06-16 13:43:37,53.0,13000,3.153230769230769,0.011638115640975943
14,194,2026-06-16 13:42:44,2026-06-16 13:43:38,54.0,14000,3.1502857142857144,0.00869306069592124
15,71,2026-06-16 13:42:44,2026-06-16 13:43:38,54.0,15000,3.1461333333333332,0.00454067974354011
16,65,2026-06-16 13:42:44,2026-06-16 13:43:38,54.0,16000,3.1435,0.001907346410206845
17,64,2026-06-16 13:42:44,2026-06-16 13:43:38,54.0,17000,3.146352941176471,0.004760287586677681
18,70,2026-06-16 13:42:44,2026-06-16 13:43:38,54.0,18000,3.144888888888889,0.003296235299095951
19,195,2026-06-16 13:42:44,2026-06-16 13:43:38,54.0,19000,3.1418947368421053,0.0003020832523121797
20,66,2026-06-16 13:42:44,2026-06-16 13:43:38,54.0,20000,3.1444,0.002807346410206968
21,67,2026-06-16 13:42:44,2026-06-16 13:43:38,54.0,21000,3.1455238095238096,0.003931155934016495
