j,job_id,submit_time,timestamp,turnaround_s,N,pi_est,error
1,0,2026-06-24 11:23:32,2026-06-24 11:24:09,37.0,100,3.12,0.02159265358979301
2,1,2026-06-24 11:23:32,2026-06-24 11:24:09,37.0,200,3.16,0.018407346410207026
3,2,2026-06-24 11:23:32,2026-06-24 11:24:10,38.0,300,3.2533333333333334,0.1117406797435403
4,17,2026-06-24 11:23:32,2026-06-24 11:24:12,40.0,400,3.23,0.08840734641020687
5,18,2026-06-24 11:23:32,2026-06-24 11:24:12,40.0,500,3.288,0.1464073464102067
6,3,2026-06-24 11:23:32,2026-06-24 11:24:12,40.0,600,3.2466666666666666,0.10507401307687347
7,9,2026-06-24 11:23:33,2026-06-24 11:24:13,41.0,700,3.24,0.0984073464102071
8,13,2026-06-24 11:23:32,2026-06-24 11:24:13,41.0,800,3.215,0.07340734641020674
9,10,2026-06-24 11:23:32,2026-06-24 11:24:13,41.0,900,3.2044444444444444,0.06285179085465131
10,14,2026-06-24 11:23:32,2026-06-24 11:24:13,41.0,1000,3.224,0.08240734641020708
11,16,2026-06-24 11:23:32,2026-06-24 11:24:13,41.0,1100,3.210909090909091,0.06931643731929782
12,24,2026-06-24 11:23:32,2026-06-24 11:24:13,41.0,1200,3.2,0.05840734641020706
13,6,2026-06-24 11:23:33,2026-06-24 11:24:13,41.0,1300,3.203076923076923,0.06148426948713004
14,7,2026-06-24 11:23:33,2026-06-24 11:24:13,41.0,1400,3.22,0.07840734641020708
15,5,2026-06-24 11:23:32,2026-06-24 11:24:13,41.0,1500,3.216,0.07440734641020708
16,21,2026-06-24 11:23:32,2026-06-24 11:24:14,42.0,1600,3.225,0.08340734641020697
17,8,2026-06-24 11:23:33,2026-06-24 11:24:15,43.0,1700,3.2211764705882353,0.07958381699844219
18,39,2026-06-24 11:23:32,2026-06-24 11:24:15,43.0,1800,3.2177777777777776,0.07618512418798451
19,11,2026-06-24 11:23:32,2026-06-24 11:24:15,43.0,1900,3.208421052631579,0.06682839904178595
20,27,2026-06-24 11:23:32,2026-06-24 11:24:15,43.0,2000,3.218,0.07640734641020686
21,32,2026-06-24 11:23:32,2026-06-24 11:24:15,43.0,2100,3.2152380952380955,0.07364544164830233
22,19,2026-06-24 11:23:32,2026-06-24 11:24:15,43.0,2200,3.207272727272727,0.06568007368293394
23,35,2026-06-24 11:23:32,2026-06-24 11:24:15,43.0,2300,3.205217391304348,0.06362473771455468
24,34,2026-06-24 11:23:32,2026-06-24 11:24:15,43.0,2400,3.203333333333333,0.06174067974354003
25,20,2026-06-24 11:23:32,2026-06-24 11:24:15,43.0,2500,3.2,0.05840734641020706
26,36,2026-06-24 11:23:32,2026-06-24 11:24:15,43.0,2600,3.193846153846154,0.05225350025636066
27,22,2026-06-24 11:23:32,2026-06-24 11:24:15,43.0,2700,3.2014814814814816,0.05988882789168848
28,23,2026-06-24 11:23:32,2026-06-24 11:24:15,43.0,2800,3.1914285714285713,0.049835917838778165
29,4,2026-06-24 11:23:32,2026-06-24 11:24:15,43.0,2900,3.1862068965517243,0.04461424296193117
30,59,2026-06-24 11:23:33,2026-06-24 11:24:16,44.0,3000,3.1826666666666665,0.04107401307687342
31,63,2026-06-24 11:23:33,2026-06-24 11:24:16,44.0,3100,3.1793548387096773,0.03776218511988416
32,62,2026-06-24 11:23:33,2026-06-24 11:24:16,44.0,3200,3.17875,0.03715734641020685
33,60,2026-06-24 11:23:33,2026-06-24 11:24:16,44.0,3300,3.183030303030303,0.04143764944050998
34,48,2026-06-24 11:23:32,2026-06-24 11:24:16,44.0,3400,3.1858823529411766,0.044289699351383494
35,49,2026-06-24 11:23:32,2026-06-24 11:24:16,44.0,3500,3.174857142857143,0.033264489267349706
36,38,2026-06-24 11:23:32,2026-06-24 11:24:16,44.0,3600,3.1777777777777776,0.036185124187984474
37,15,2026-06-24 11:23:32,2026-06-24 11:24:16,44.0,3700,3.1783783783783783,0.03678572478858522
38,33,2026-06-24 11:23:32,2026-06-24 11:24:16,44.0,3800,3.1842105263157894,0.042617872725996264
39,26,2026-06-24 11:23:32,2026-06-24 11:24:16,44.0,3900,3.1846153846153844,0.04302273102559129
40,30,2026-06-24 11:23:32,2026-06-24 11:24:16,44.0,4000,3.187,0.04540734641020672
41,25,2026-06-24 11:23:32,2026-06-24 11:24:16,44.0,4100,3.1814634146341465,0.03987076104435339
42,50,2026-06-24 11:23:32,2026-06-24 11:24:16,44.0,4200,3.178095238095238,0.03650258450544497
43,44,2026-06-24 11:23:32,2026-06-24 11:24:16,44.0,4300,3.177674418604651,0.036081765014857936
44,51,2026-06-24 11:23:32,2026-06-24 11:24:16,44.0,4400,3.1754545454545453,0.03386189186475219
45,53,2026-06-24 11:23:32,2026-06-24 11:24:16,44.0,4500,3.1795555555555555,0.03796290196576235
46,52,2026-06-24 11:23:32,2026-06-24 11:24:16,44.0,4600,3.183478260869565,0.041885607279771975
47,46,2026-06-24 11:23:32,2026-06-24 11:24:16,44.0,4700,3.186382978723404,0.04479032513361103
48,42,2026-06-24 11:23:32,2026-06-24 11:24:16,44.0,4800,3.1875,0.045907346410206884
49,43,2026-06-24 11:23:32,2026-06-24 11:24:16,44.0,4900,3.1877551020408164,0.04616244845102324
