j,job_id,submit_time,execute_time,timestamp,queue_wait_s,turnaround_s,memory_usage_mb,N,pi_est,error
1,0,2026-07-14 15:39:22,2026-07-14 15:39:59,2026-07-14 15:39:59,37.0,37.0,0,100,3.36,0.21840734641020676
2,1,2026-07-14 15:39:22,2026-07-14 15:39:59,2026-07-14 15:39:59,37.0,37.0,0,200,3.28,0.1384073464102067
3,4,2026-07-14 15:39:23,2026-07-14 15:40:00,2026-07-14 15:40:00,38.0,38.0,0,300,3.24,0.0984073464102071
4,3,2026-07-14 15:39:22,2026-07-14 15:40:00,2026-07-14 15:40:00,38.0,38.0,0,400,3.25,0.10840734641020688
5,2,2026-07-14 15:39:22,2026-07-14 15:39:59,2026-07-14 15:40:00,37.0,38.0,0,500,3.2,0.05840734641020706
6,6,2026-07-14 15:39:23,2026-07-14 15:40:01,2026-07-14 15:40:01,39.0,39.0,0,600,3.2,0.05840734641020706
7,7,2026-07-14 15:39:23,2026-07-14 15:40:01,2026-07-14 15:40:01,39.0,39.0,0,700,3.1714285714285713,0.029835917838778148
8,5,2026-07-14 15:39:23,2026-07-14 15:40:00,2026-07-14 15:40:01,38.0,39.0,0,800,3.185,0.04340734641020694
9,9,2026-07-14 15:39:23,2026-07-14 15:40:02,2026-07-14 15:40:02,40.0,40.0,0,900,3.1733333333333333,0.03174067974354022
10,8,2026-07-14 15:39:23,2026-07-14 15:40:01,2026-07-14 15:40:02,39.0,40.0,0,1000,3.16,0.018407346410207026
11,10,2026-07-14 15:39:22,2026-07-14 15:40:02,2026-07-14 15:40:02,40.0,40.0,0,1100,3.1563636363636363,0.014770982773843144
12,12,2026-07-14 15:39:22,2026-07-14 15:40:03,2026-07-14 15:40:03,41.0,41.0,0,1200,3.17,0.028407346410206813
13,11,2026-07-14 15:39:22,2026-07-14 15:40:02,2026-07-14 15:40:03,40.0,41.0,0,1300,3.163076923076923,0.021484269487130003
14,13,2026-07-14 15:39:22,2026-07-14 15:40:03,2026-07-14 15:40:04,41.0,42.0,0,1400,3.18,0.038407346410207044
15,14,2026-07-14 15:39:22,2026-07-14 15:40:03,2026-07-14 15:40:04,41.0,42.0,0,1500,3.176,0.03440734641020704
16,15,2026-07-14 15:39:22,2026-07-14 15:40:04,2026-07-14 15:40:04,42.0,42.0,0,1600,3.1725,0.03090734641020676
17,17,2026-07-14 15:39:22,2026-07-14 15:40:05,2026-07-14 15:40:05,43.0,43.0,0,1700,3.1694117647058824,0.027819111116089257
18,16,2026-07-14 15:39:22,2026-07-14 15:40:04,2026-07-14 15:40:05,42.0,43.0,0,1800,3.18,0.038407346410207044
19,18,2026-07-14 15:39:22,2026-07-14 15:40:05,2026-07-14 15:40:06,43.0,44.0,0,1900,3.176842105263158,0.035249451673364796
20,19,2026-07-14 15:39:22,2026-07-14 15:40:06,2026-07-14 15:40:06,44.0,44.0,0,2000,3.176,0.03440734641020704
21,20,2026-07-14 15:39:22,2026-07-14 15:40:06,2026-07-14 15:40:06,44.0,44.0,0,2100,3.184761904761905,0.04316925117211179
22,21,2026-07-14 15:39:22,2026-07-14 15:40:06,2026-07-14 15:40:07,44.0,45.0,0,2200,3.192727272727273,0.05113461913747974
23,23,2026-07-14 15:39:22,2026-07-14 15:40:07,2026-07-14 15:40:07,45.0,45.0,0,2300,3.186086956521739,0.044494302931946006
24,24,2026-07-14 15:39:22,2026-07-14 15:40:08,2026-07-14 15:40:08,46.0,46.0,0,2400,3.1816666666666666,0.04007401307687353
25,26,2026-07-14 15:39:22,2026-07-14 15:40:09,2026-07-14 15:40:09,47.0,47.0,0,2500,3.1808,0.039207346410206956
26,25,2026-07-14 15:39:22,2026-07-14 15:40:08,2026-07-14 15:40:09,46.0,47.0,0,2600,3.166153846153846,0.02456119256405298
27,27,2026-07-14 15:39:22,2026-07-14 15:40:10,2026-07-14 15:40:10,48.0,48.0,0,2700,3.1703703703703705,0.02877771678057739
28,28,2026-07-14 15:39:22,2026-07-14 15:40:10,2026-07-14 15:40:11,48.0,49.0,0,2800,3.1614285714285715,0.01983591783877836
29,29,2026-07-14 15:39:22,2026-07-14 15:40:11,2026-07-14 15:40:11,49.0,49.0,0,2900,3.16,0.018407346410207026
30,30,2026-07-14 15:39:22,2026-07-14 15:40:11,2026-07-14 15:40:11,49.0,49.0,0,3000,3.1693333333333333,0.02774067974354022
31,22,2026-07-14 15:39:22,2026-07-14 15:40:10,2026-07-14 15:40:11,48.0,49.0,0,3100,3.1651612903225805,0.023568636732787418
32,32,2026-07-14 15:39:22,2026-07-14 15:40:12,2026-07-14 15:40:12,50.0,50.0,0,3200,3.16625,0.02465734641020667
33,33,2026-07-14 15:39:22,2026-07-14 15:40:13,2026-07-14 15:40:13,51.0,51.0,0,3300,3.166060606060606,0.024467952470812904
34,31,2026-07-14 15:39:22,2026-07-14 15:40:12,2026-07-14 15:40:13,50.0,51.0,0,3400,3.163529411764706,0.021936758174912807
35,35,2026-07-14 15:39:23,2026-07-14 15:40:13,2026-07-14 15:40:14,51.0,52.0,0,3500,3.1702857142857144,0.028693060695921258
36,34,2026-07-14 15:39:22,2026-07-14 15:40:13,2026-07-14 15:40:14,51.0,52.0,0,3600,3.17,0.028407346410206813
37,39,2026-07-14 15:39:23,2026-07-14 15:40:15,2026-07-14 15:40:15,53.0,53.0,0,3700,3.1697297297297298,0.028137076139936656
38,38,2026-07-14 15:39:23,2026-07-14 15:40:15,2026-07-14 15:40:15,53.0,53.0,0,3800,3.174736842105263,0.03314418851546996
39,36,2026-07-14 15:39:23,2026-07-14 15:40:14,2026-07-14 15:40:15,52.0,53.0,0,3900,3.174358974358974,0.03276632076918107
40,37,2026-07-14 15:39:23,2026-07-14 15:40:14,2026-07-14 15:40:15,52.0,53.0,0,4000,3.173,0.03140734641020693
41,42,2026-07-14 15:39:23,2026-07-14 15:40:16,2026-07-14 15:40:16,54.0,54.0,0,4100,3.171707317073171,0.030114663483377768
42,41,2026-07-14 15:39:23,2026-07-14 15:40:16,2026-07-14 15:40:16,54.0,54.0,0,4200,3.177142857142857,0.03555020355306393
43,40,2026-07-14 15:39:23,2026-07-14 15:40:15,2026-07-14 15:40:16,53.0,54.0,0,4300,3.177674418604651,0.036081765014857936
44,44,2026-07-14 15:39:23,2026-07-14 15:40:17,2026-07-14 15:40:17,55.0,55.0,0,4400,3.1827272727272726,0.04113461913747951
45,45,2026-07-14 15:39:23,2026-07-14 15:40:17,2026-07-14 15:40:17,55.0,55.0,0,4500,3.1786666666666665,0.03707401307687341
46,43,2026-07-14 15:39:23,2026-07-14 15:40:16,2026-07-14 15:40:17,54.0,55.0,0,4600,3.179130434782609,0.0375377811928157
47,48,2026-07-14 15:39:23,2026-07-14 15:40:18,2026-07-14 15:40:18,56.0,56.0,0,4700,3.1821276595744683,0.04053500598467519
48,47,2026-07-14 15:39:23,2026-07-14 15:40:18,2026-07-14 15:40:18,56.0,56.0,0,4800,3.1866666666666665,0.04507401307687342
49,46,2026-07-14 15:39:23,2026-07-14 15:40:17,2026-07-14 15:40:18,55.0,56.0,0,4900,3.1853061224489796,0.04371346885918648
50,49,2026-07-14 15:39:23,2026-07-14 15:40:18,2026-07-14 15:40:19,56.0,57.0,0,5000,3.1864,0.04480734641020678
51,50,2026-07-14 15:39:23,2026-07-14 15:40:19,2026-07-14 15:40:19,57.0,57.0,0,5100,3.1850980392156862,0.04350538562589312
52,51,2026-07-14 15:39:23,2026-07-14 15:40:19,2026-07-14 15:40:20,57.0,58.0,0,5200,3.193076923076923,0.05148426948712981
53,53,2026-07-14 15:39:23,2026-07-14 15:40:20,2026-07-14 15:40:20,58.0,58.0,0,5300,3.188679245283019,0.04708659169322571
54,52,2026-07-14 15:39:23,2026-07-14 15:40:19,2026-07-14 15:40:20,57.0,58.0,0,5400,3.185925925925926,0.04433327233613271
55,54,2026-07-14 15:39:23,2026-07-14 15:40:20,2026-07-14 15:40:20,58.0,58.0,0,5500,3.189090909090909,0.04749825550111586
56,56,2026-07-14 15:39:23,2026-07-14 15:40:21,2026-07-14 15:40:21,59.0,59.0,0,5600,3.1885714285714286,0.046978774981635496
57,55,2026-07-14 15:39:23,2026-07-14 15:40:21,2026-07-14 15:40:21,59.0,59.0,0,5700,3.1894736842105265,0.047881030620733345
58,59,2026-07-14 15:39:23,2026-07-14 15:40:22,2026-07-14 15:40:22,60.0,60.0,0,5800,3.187586206896552,0.045993553306758805
59,58,2026-07-14 15:39:23,2026-07-14 15:40:21,2026-07-14 15:40:22,59.0,60.0,0,5900,3.190508474576271,0.048915820986477954
60,60,2026-07-14 15:39:23,2026-07-14 15:40:22,2026-07-14 15:40:22,60.0,60.0,0,6000,3.192,0.050407346410207055
61,57,2026-07-14 15:39:23,2026-07-14 15:40:21,2026-07-14 15:40:22,59.0,60.0,0,6100,3.192786885245902,0.0511942316561087
62,62,2026-07-14 15:39:23,2026-07-14 15:40:23,2026-07-14 15:40:23,61.0,61.0,0,6200,3.1948387096774193,0.053246056087626226
63,61,2026-07-14 15:39:23,2026-07-14 15:40:23,2026-07-14 15:40:23,61.0,61.0,0,6300,3.1942857142857144,0.05269306069592128
64,65,2026-07-14 15:39:23,2026-07-14 15:40:24,2026-07-14 15:40:24,62.0,62.0,0,6400,3.19625,0.05465734641020692
65,64,2026-07-14 15:39:23,2026-07-14 15:40:23,2026-07-14 15:40:24,61.0,62.0,0,6500,3.1975384615384614,0.055945807948668325
66,66,2026-07-14 15:39:23,2026-07-14 15:40:24,2026-07-14 15:40:24,62.0,62.0,0,6600,3.193939393939394,0.05234674034960074
67,63,2026-07-14 15:39:23,2026-07-14 15:40:23,2026-07-14 15:40:24,61.0,62.0,0,6700,3.195223880597015,0.05363122700722167
68,67,2026-07-14 15:39:23,2026-07-14 15:40:25,2026-07-14 15:40:25,63.0,63.0,0,6800,3.1935294117647057,0.05193675817491261
69,68,2026-07-14 15:39:23,2026-07-14 15:40:25,2026-07-14 15:40:25,63.0,63.0,0,6900,3.1930434782608694,0.05145082467107631
70,70,2026-07-14 15:39:23,2026-07-14 15:40:25,2026-07-14 15:40:26,63.0,64.0,0,7000,3.1977142857142855,0.05612163212449239
71,69,2026-07-14 15:39:23,2026-07-14 15:40:25,2026-07-14 15:40:26,63.0,64.0,0,7100,3.1966197183098592,0.05502706472006613
72,72,2026-07-14 15:39:23,2026-07-14 15:40:26,2026-07-14 15:40:27,64.0,65.0,0,7200,3.195,0.053407346410206724
73,73,2026-07-14 15:39:23,2026-07-14 15:40:27,2026-07-14 15:40:27,65.0,65.0,0,7300,3.1956164383561645,0.054023784766371374
74,74,2026-07-14 15:39:23,2026-07-14 15:40:28,2026-07-14 15:40:28,66.0,66.0,0,7400,3.1983783783783784,0.056785724788585235
75,71,2026-07-14 15:39:23,2026-07-14 15:40:29,2026-07-14 15:40:29,67.0,67.0,0,7500,3.1994666666666665,0.05787401307687334
76,76,2026-07-14 15:39:23,2026-07-14 15:40:29,2026-07-14 15:40:29,67.0,67.0,0,7600,3.1994736842105262,0.05788103062073313
77,75,2026-07-14 15:39:23,2026-07-14 15:40:28,2026-07-14 15:40:29,66.0,67.0,0,7700,3.198961038961039,0.05736838537124589
78,77,2026-07-14 15:39:23,2026-07-14 15:40:29,2026-07-14 15:40:30,67.0,68.0,0,7800,3.195897435897436,0.054304782307642796
79,78,2026-07-14 15:39:23,2026-07-14 15:40:30,2026-07-14 15:40:30,68.0,68.0,0,7900,3.1924050632911394,0.05081240970134626
80,79,2026-07-14 15:39:23,2026-07-14 15:40:30,2026-07-14 15:40:30,68.0,68.0,0,8000,3.1905,0.048907346410207
81,81,2026-07-14 15:39:23,2026-07-14 15:40:31,2026-07-14 15:40:31,69.0,69.0,0,8100,3.1901234567901233,0.04853080320033021
82,80,2026-07-14 15:39:23,2026-07-14 15:40:30,2026-07-14 15:40:31,68.0,69.0,0,8200,3.1907317073170733,0.049139053727280224
83,82,2026-07-14 15:39:23,2026-07-14 15:40:31,2026-07-14 15:40:31,69.0,69.0,0,8300,3.1927710843373496,0.05117843074755646
84,84,2026-07-14 15:39:23,2026-07-14 15:40:32,2026-07-14 15:40:32,70.0,70.0,0,8400,3.191904761904762,0.050312108314968906
85,85,2026-07-14 15:39:23,2026-07-14 15:40:32,2026-07-14 15:40:32,70.0,70.0,0,8500,3.1910588235294117,0.04946616993961861
86,83,2026-07-14 15:39:23,2026-07-14 15:40:31,2026-07-14 15:40:32,69.0,70.0,0,8600,3.192093023255814,0.050500369666020894
87,87,2026-07-14 15:39:23,2026-07-14 15:40:33,2026-07-14 15:40:33,71.0,71.0,0,8700,3.1926436781609193,0.0510510245711262
88,86,2026-07-14 15:39:23,2026-07-14 15:40:32,2026-07-14 15:40:33,70.0,71.0,0,8800,3.19,0.04840734641020683
89,88,2026-07-14 15:39:23,2026-07-14 15:40:33,2026-07-14 15:40:34,71.0,72.0,0,8900,3.18876404494382,0.04717139135402704
