j,job_id,submit_time,timestamp,turnaround_s,N,pi_est,error
1,0,2026-06-24 11:09:04,2026-06-24 11:09:28,24.0,100,3.16,0.018407346410207026
2,1,2026-06-24 11:09:04,2026-06-24 11:09:29,25.0,200,3.16,0.018407346410207026
3,2,2026-06-24 11:09:04,2026-06-24 11:09:30,26.0,300,3.1733333333333333,0.03174067974354022
4,12,2026-06-24 11:09:04,2026-06-24 11:09:31,27.0,400,3.14,0.0015926535897929917
5,16,2026-06-24 11:09:04,2026-06-24 11:09:31,27.0,500,3.136,0.005592653589792995
6,5,2026-06-24 11:09:04,2026-06-24 11:09:31,27.0,600,3.1066666666666665,0.03492598692312665
7,8,2026-06-24 11:09:04,2026-06-24 11:09:32,28.0,700,3.0685714285714285,0.07302122501836461
8,14,2026-06-24 11:09:04,2026-06-24 11:09:32,28.0,800,3.045,0.09659265358979319
9,32,2026-06-24 11:09:04,2026-06-24 11:09:32,28.0,900,3.0355555555555553,0.10603709803423778
10,18,2026-06-24 11:09:04,2026-06-24 11:09:32,28.0,1000,3.06,0.08159265358979306
11,24,2026-06-24 11:09:04,2026-06-24 11:09:32,28.0,1100,3.0545454545454547,0.08704719904433844
12,30,2026-06-24 11:09:04,2026-06-24 11:09:32,28.0,1200,3.0566666666666666,0.08492598692312647
13,25,2026-06-24 11:09:04,2026-06-24 11:09:32,28.0,1300,3.0676923076923077,0.0739003458974854
14,19,2026-06-24 11:09:04,2026-06-24 11:09:32,28.0,1400,3.065714285714286,0.07587836787550728
15,35,2026-06-24 11:09:04,2026-06-24 11:09:32,28.0,1500,3.072,0.06959265358979305
16,34,2026-06-24 11:09:04,2026-06-24 11:09:32,28.0,1600,3.0875,0.054092653589793205
17,7,2026-06-24 11:09:04,2026-06-24 11:09:32,28.0,1700,3.091764705882353,0.049827947707440146
18,46,2026-06-24 11:09:04,2026-06-24 11:09:32,28.0,1800,3.0933333333333333,0.04825932025645985
19,42,2026-06-24 11:09:04,2026-06-24 11:09:32,28.0,1900,3.096842105263158,0.044750548326635275
