j,job_id,submit_time,execute_time,timestamp,queue_wait_s,turnaround_s,memory_usage_mb,N,pi_est,error
1,9,2026-07-13 15:28:31,2026-07-13 15:29:42,2026-07-13 15:29:42,73.0,73.0,0,100,3.08,0.061592653589793045
2,8,2026-07-13 15:28:31,2026-07-13 15:29:42,2026-07-13 15:29:42,73.0,73.0,0,200,3.1,0.04159265358979303
3,44,2026-07-13 15:28:30,2026-07-13 15:29:42,2026-07-13 15:29:42,73.0,73.0,0,300,3.2,0.05840734641020706
4,5,2026-07-13 15:28:30,2026-07-13 15:29:42,2026-07-13 15:29:42,73.0,73.0,0,400,3.12,0.02159265358979301
5,4,2026-07-13 15:28:30,2026-07-13 15:29:42,2026-07-13 15:29:42,73.0,73.0,0,500,3.104,0.037592653589793024
6,0,2026-07-13 15:28:29,2026-07-13 15:29:42,2026-07-13 15:29:42,73.0,73.0,0,600,3.1066666666666665,0.03492598692312665
7,1,2026-07-13 15:28:29,2026-07-13 15:29:42,2026-07-13 15:29:42,73.0,73.0,0,700,3.1314285714285712,0.010164082161221888
8,3,2026-07-13 15:28:30,2026-07-13 15:29:42,2026-07-13 15:29:42,73.0,73.0,0,800,3.11,0.03159265358979324
9,2,2026-07-13 15:28:30,2026-07-13 15:29:42,2026-07-13 15:29:42,73.0,73.0,0,900,3.128888888888889,0.012703764700904063
10,20,2026-07-13 15:28:30,2026-07-13 15:29:42,2026-07-13 15:29:43,73.0,74.0,0,1000,3.128,0.013592653589793002
11,36,2026-07-13 15:28:30,2026-07-13 15:29:42,2026-07-13 15:29:43,73.0,74.0,0,1100,3.1272727272727274,0.01431992631706569
12,51,2026-07-13 15:28:30,2026-07-13 15:29:42,2026-07-13 15:29:43,73.0,74.0,0,1200,3.1366666666666667,0.004925986923126402
13,56,2026-07-13 15:28:30,2026-07-13 15:29:42,2026-07-13 15:29:43,73.0,74.0,0,1300,3.144615384615385,0.003022731025591696
14,143,2026-07-13 15:28:29,2026-07-13 15:29:43,2026-07-13 15:29:44,74.0,75.0,0,1400,3.142857142857143,0.0012644892673496777
15,59,2026-07-13 15:28:30,2026-07-13 15:29:42,2026-07-13 15:29:44,73.0,75.0,0,1500,3.144,0.002407346410207012
