j,job_id,submit_time,execute_time,timestamp,queue_wait_s,turnaround_s,memory_usage_mb,N,pi_est,error
1,9,2026-07-13 16:17:08,2026-07-13 16:18:11,2026-07-13 16:18:12,64.0,65.0,0,100,3.08,0.061592653589793045
2,11,2026-07-13 16:17:07,2026-07-13 16:18:11,2026-07-13 16:18:12,64.0,65.0,0,200,3.08,0.061592653589793045
3,10,2026-07-13 16:17:07,2026-07-13 16:18:11,2026-07-13 16:18:12,64.0,65.0,0,300,3.0933333333333333,0.04825932025645985
4,26,2026-07-13 16:17:07,2026-07-13 16:18:11,2026-07-13 16:18:12,64.0,65.0,0,400,3.1,0.04159265358979303
5,32,2026-07-13 16:17:07,2026-07-13 16:18:11,2026-07-13 16:18:12,64.0,65.0,0,500,3.104,0.037592653589793024
6,30,2026-07-13 16:17:07,2026-07-13 16:18:11,2026-07-13 16:18:12,64.0,65.0,0,600,3.0866666666666664,0.05492598692312667
7,31,2026-07-13 16:17:07,2026-07-13 16:18:11,2026-07-13 16:18:12,64.0,65.0,0,700,3.0685714285714285,0.07302122501836461
8,35,2026-07-13 16:17:07,2026-07-13 16:18:12,2026-07-13 16:18:12,65.0,65.0,0,800,3.075,0.06659265358979294
9,34,2026-07-13 16:17:07,2026-07-13 16:18:12,2026-07-13 16:18:12,65.0,65.0,0,900,3.0933333333333333,0.04825932025645985
10,22,2026-07-13 16:17:07,2026-07-13 16:18:11,2026-07-13 16:18:12,64.0,65.0,0,1000,3.08,0.061592653589793045
11,23,2026-07-13 16:17:07,2026-07-13 16:18:12,2026-07-13 16:18:12,65.0,65.0,0,1100,3.0945454545454547,0.047047199044338406
12,37,2026-07-13 16:17:07,2026-07-13 16:18:11,2026-07-13 16:18:12,64.0,65.0,0,1200,3.1066666666666665,0.03492598692312665
13,7,2026-07-13 16:17:08,2026-07-13 16:18:11,2026-07-13 16:18:12,64.0,65.0,0,1300,3.1323076923076925,0.009284961282100657
14,0,2026-07-13 16:17:07,2026-07-13 16:18:11,2026-07-13 16:18:12,64.0,65.0,0,1400,3.137142857142857,0.004449796446936105
15,80,2026-07-13 16:17:08,2026-07-13 16:18:12,2026-07-13 16:18:12,65.0,65.0,0,1500,3.1386666666666665,0.0029259869231266222
16,2,2026-07-13 16:17:07,2026-07-13 16:18:11,2026-07-13 16:18:12,64.0,65.0,0,1600,3.1275,0.01409265358979317
17,39,2026-07-13 16:17:07,2026-07-13 16:18:12,2026-07-13 16:18:13,65.0,66.0,0,1700,3.12,0.02159265358979301
18,14,2026-07-13 16:17:07,2026-07-13 16:18:11,2026-07-13 16:18:13,64.0,66.0,0,1800,3.131111111111111,0.010481542478681938
19,28,2026-07-13 16:17:07,2026-07-13 16:18:11,2026-07-13 16:18:13,64.0,66.0,0,1900,3.1494736842105264,0.00788103062073331
20,21,2026-07-13 16:17:07,2026-07-13 16:18:12,2026-07-13 16:18:13,65.0,66.0,0,2000,3.128,0.013592653589793002
21,46,2026-07-13 16:17:08,2026-07-13 16:18:12,2026-07-13 16:18:13,65.0,66.0,0,2100,3.1276190476190475,0.013973605970745595
22,4,2026-07-13 16:17:07,2026-07-13 16:18:11,2026-07-13 16:18:13,64.0,66.0,0,2200,3.1163636363636362,0.02522901722615689
23,81,2026-07-13 16:17:08,2026-07-13 16:18:12,2026-07-13 16:18:13,65.0,66.0,0,2300,3.12,0.02159265358979301
24,42,2026-07-13 16:17:08,2026-07-13 16:18:12,2026-07-13 16:18:13,65.0,66.0,0,2400,3.118333333333333,0.023259320256459937
25,82,2026-07-13 16:17:08,2026-07-13 16:18:12,2026-07-13 16:18:13,65.0,66.0,0,2500,3.1248,0.016792653589793094
26,83,2026-07-13 16:17:08,2026-07-13 16:18:12,2026-07-13 16:18:13,65.0,66.0,0,2600,3.126153846153846,0.015438807435947055
27,64,2026-07-13 16:17:08,2026-07-13 16:18:12,2026-07-13 16:18:14,65.0,67.0,0,2700,3.12,0.02159265358979301
28,62,2026-07-13 16:17:08,2026-07-13 16:18:12,2026-07-13 16:18:14,65.0,67.0,0,2800,3.1014285714285714,0.04016408216122169
29,8,2026-07-13 16:17:08,2026-07-13 16:18:12,2026-07-13 16:18:14,65.0,67.0,0,2900,3.107586206896552,0.034006446693241266
30,38,2026-07-13 16:17:07,2026-07-13 16:18:12,2026-07-13 16:18:14,65.0,67.0,0,3000,3.1093333333333333,0.032259320256459834
31,29,2026-07-13 16:17:07,2026-07-13 16:18:11,2026-07-13 16:18:14,64.0,67.0,0,3100,3.109677419354839,0.03191523423495424
32,33,2026-07-13 16:17:07,2026-07-13 16:18:12,2026-07-13 16:18:14,65.0,67.0,0,3200,3.11125,0.030342653589793045
33,18,2026-07-13 16:17:07,2026-07-13 16:18:12,2026-07-13 16:18:14,65.0,67.0,0,3300,3.1103030303030303,0.03128962328676277
34,36,2026-07-13 16:17:07,2026-07-13 16:18:11,2026-07-13 16:18:14,64.0,67.0,0,3400,3.112941176470588,0.028651477119205015
35,45,2026-07-13 16:17:08,2026-07-13 16:18:12,2026-07-13 16:18:14,65.0,67.0,0,3500,3.0982857142857143,0.043306939304078806
36,5,2026-07-13 16:17:08,2026-07-13 16:18:12,2026-07-13 16:18:14,65.0,67.0,0,3600,3.0933333333333333,0.04825932025645985
37,56,2026-07-13 16:17:08,2026-07-13 16:18:12,2026-07-13 16:18:14,65.0,67.0,0,3700,3.0983783783783783,0.043214275211414854
