j,job_id,submit_time,timestamp,turnaround_s,N,pi_est,error
1,32,2026-06-16 13:42:50,2026-06-16 13:44:00,70.0,1000,3.236,0.0944073464102071
2,20,2026-06-16 13:42:50,2026-06-16 13:44:00,70.0,2000,3.184,0.04240734641020705
3,22,2026-06-16 13:42:50,2026-06-16 13:44:00,70.0,3000,3.1506666666666665,0.009074013076873388
4,7,2026-06-16 13:42:50,2026-06-16 13:44:00,70.0,4000,3.151,0.009407346410206685
5,58,2026-06-16 13:42:50,2026-06-16 13:44:01,71.0,5000,3.1464,0.004807346410206748
6,236,2026-06-16 13:42:50,2026-06-16 13:44:01,71.0,6000,3.1406666666666667,0.0009259869231263984
7,9,2026-06-16 13:42:50,2026-06-16 13:44:01,71.0,7000,3.1485714285714286,0.0069787749816354605
8,146,2026-06-16 13:42:50,2026-06-16 13:44:01,71.0,8000,3.1575,0.01590734641020708
9,60,2026-06-16 13:42:50,2026-06-16 13:44:01,71.0,9000,3.1595555555555555,0.017962901965762335
10,392,2026-06-16 13:42:50,2026-06-16 13:44:01,71.0,10000,3.1612,0.019607346410206894
11,120,2026-06-16 13:42:50,2026-06-16 13:44:01,71.0,11000,3.158181818181818,0.016589164592025085
12,240,2026-06-16 13:42:50,2026-06-16 13:44:01,71.0,12000,3.146333333333333,0.004740679743540088
13,443,2026-06-16 13:42:50,2026-06-16 13:44:01,71.0,13000,3.1507692307692308,0.00917657717943765
14,319,2026-06-16 13:42:50,2026-06-16 13:44:01,71.0,14000,3.152,0.010407346410207019
15,119,2026-06-16 13:42:50,2026-06-16 13:44:01,71.0,15000,3.1576,0.016007346410206846
16,18,2026-06-16 13:42:50,2026-06-16 13:44:01,71.0,16000,3.15425,0.012657346410207104
17,271,2026-06-16 13:42:50,2026-06-16 13:44:01,71.0,17000,3.1548235294117646,0.013230875821971466
18,34,2026-06-16 13:42:50,2026-06-16 13:44:01,71.0,18000,3.153111111111111,0.01151845752131786
19,23,2026-06-16 13:42:50,2026-06-16 13:44:01,71.0,19000,3.1536842105263156,0.01209155693652253
20,78,2026-06-16 13:42:50,2026-06-16 13:44:01,71.0,20000,3.1506,0.009007346410206729
21,44,2026-06-16 13:42:50,2026-06-16 13:44:01,71.0,21000,3.1516190476190475,0.010026394029254426
22,91,2026-06-16 13:42:50,2026-06-16 13:44:01,71.0,22000,3.1472727272727274,0.005680073682934328
23,438,2026-06-16 13:42:50,2026-06-16 13:44:01,71.0,23000,3.151478260869565,0.009885607279771946
24,42,2026-06-16 13:42:50,2026-06-16 13:44:01,71.0,24000,3.1525,0.010907346410206742
25,43,2026-06-16 13:42:50,2026-06-16 13:44:01,71.0,25000,3.15136,0.009767346410206823
26,1,2026-06-16 13:42:50,2026-06-16 13:44:01,71.0,26000,3.1513846153846155,0.009791961794822335
27,96,2026-06-16 13:42:50,2026-06-16 13:44:01,71.0,27000,3.151851851851852,0.010259198262058788
28,41,2026-06-16 13:42:50,2026-06-16 13:44:01,71.0,28000,3.1505714285714284,0.00897877498163524
29,40,2026-06-16 13:42:50,2026-06-16 13:44:01,71.0,29000,3.1518620689655172,0.010269415375724122
30,97,2026-06-16 13:42:50,2026-06-16 13:44:01,71.0,30000,3.1498666666666666,0.008274013076873477
31,71,2026-06-16 13:42:50,2026-06-16 13:44:02,72.0,31000,3.149548387096774,0.007955733506980867
32,70,2026-06-16 13:42:50,2026-06-16 13:44:02,72.0,32000,3.152125,0.010532346410206728
33,140,2026-06-16 13:42:50,2026-06-16 13:44:02,72.0,33000,3.1489696969696968,0.007377043379903636
34,196,2026-06-16 13:42:50,2026-06-16 13:44:02,72.0,34000,3.148823529411765,0.007230875821971683
35,155,2026-06-16 13:42:50,2026-06-16 13:44:02,72.0,35000,3.148685714285714,0.007093060695920972
36,89,2026-06-16 13:42:50,2026-06-16 13:44:02,72.0,36000,3.1484444444444444,0.006851790854651263
37,150,2026-06-16 13:42:50,2026-06-16 13:44:02,72.0,37000,3.150810810810811,0.009218157221017709
38,346,2026-06-16 13:42:50,2026-06-16 13:44:02,72.0,38000,3.150315789473684,0.008723135883891064
39,436,2026-06-16 13:42:50,2026-06-16 13:44:02,72.0,39000,3.1506666666666665,0.009074013076873388
40,345,2026-06-16 13:42:50,2026-06-16 13:44:02,72.0,40000,3.1524,0.010807346410206975
41,322,2026-06-16 13:42:50,2026-06-16 13:44:02,72.0,41000,3.152780487804878,0.011187834215085068
42,257,2026-06-16 13:42:50,2026-06-16 13:44:02,72.0,42000,3.152285714285714,0.01069306069592102
43,135,2026-06-16 13:42:50,2026-06-16 13:44:02,72.0,43000,3.152372093023256,0.010779439433462823
44,121,2026-06-16 13:42:50,2026-06-16 13:44:02,72.0,44000,3.151,0.009407346410206685
45,337,2026-06-16 13:42:50,2026-06-16 13:44:02,72.0,45000,3.1497777777777776,0.00818512418798445
46,323,2026-06-16 13:42:50,2026-06-16 13:44:02,72.0,46000,3.1501739130434783,0.008581259453685153
47,335,2026-06-16 13:42:50,2026-06-16 13:44:02,72.0,47000,3.148,0.0064073464102070155
48,123,2026-06-16 13:42:50,2026-06-16 13:44:02,72.0,48000,3.1464166666666666,0.004824013076873523
49,324,2026-06-16 13:42:50,2026-06-16 13:44:02,72.0,49000,3.147918367346939,0.006325713757145746
50,244,2026-06-16 13:42:50,2026-06-16 13:44:02,72.0,50000,3.14696,0.0053673464102068635
51,245,2026-06-16 13:42:50,2026-06-16 13:44:02,72.0,51000,3.1467450980392155,0.005152444449422422
52,325,2026-06-16 13:42:50,2026-06-16 13:44:02,72.0,52000,3.145923076923077,0.004330423333283928
53,457,2026-06-16 13:42:50,2026-06-16 13:44:02,72.0,53000,3.145811320754717,0.004218667164924028
54,327,2026-06-16 13:42:50,2026-06-16 13:44:02,72.0,54000,3.147851851851852,0.006259198262058785
55,284,2026-06-16 13:42:50,2026-06-16 13:44:02,72.0,55000,3.1472727272727274,0.005680073682934328
56,124,2026-06-16 13:42:50,2026-06-16 13:44:02,72.0,56000,3.1462142857142856,0.004621632124492514
57,118,2026-06-16 13:42:50,2026-06-16 13:44:02,72.0,57000,3.147298245614035,0.005705592024241923
58,332,2026-06-16 13:42:50,2026-06-16 13:44:02,72.0,58000,3.1463448275862067,0.004752173996413589
59,326,2026-06-16 13:42:50,2026-06-16 13:44:02,72.0,59000,3.147186440677966,0.005593787088173041
60,288,2026-06-16 13:42:50,2026-06-16 13:44:02,72.0,60000,3.1472,0.0056073464102071036
61,289,2026-06-16 13:42:50,2026-06-16 13:44:02,72.0,61000,3.1467540983606557,0.0051614447708625555
62,24,2026-06-16 13:42:50,2026-06-16 13:44:02,72.0,62000,3.1463225806451613,0.004729927055368233
63,25,2026-06-16 13:42:50,2026-06-16 13:44:02,72.0,63000,3.1463492063492065,0.004756552759413335
64,338,2026-06-16 13:42:50,2026-06-16 13:44:02,72.0,64000,3.1458125,0.0042198464102067845
65,111,2026-06-16 13:42:50,2026-06-16 13:44:02,72.0,65000,3.1449846153846153,0.0033919617948221514
66,139,2026-06-16 13:42:50,2026-06-16 13:44:02,72.0,66000,3.1455151515151516,0.003922497925358481
67,313,2026-06-16 13:42:50,2026-06-16 13:44:02,72.0,67000,3.145731343283582,0.004138689693788944
68,90,2026-06-16 13:42:50,2026-06-16 13:44:02,72.0,68000,3.146294117647059,0.004701464057265792
69,85,2026-06-16 13:42:50,2026-06-16 13:44:02,72.0,69000,3.1463188405797102,0.004726186989917114
70,404,2026-06-16 13:42:50,2026-06-16 13:44:02,72.0,70000,3.1462285714285714,0.0046359178387782585
