j,job_id,submit_time,timestamp,turnaround_s,N,pi_est,error
1,45,2026-06-16 13:42:42,2026-06-16 13:43:17,35.0,1000,3.1,0.04159265358979303
2,58,2026-06-16 13:42:42,2026-06-16 13:43:18,36.0,2000,3.124,0.017592653589793006
3,66,2026-06-16 13:42:42,2026-06-16 13:43:18,36.0,3000,3.1253333333333333,0.01625932025645982
4,67,2026-06-16 13:42:42,2026-06-16 13:43:18,36.0,4000,3.137,0.004592653589793105
5,8,2026-06-16 13:42:42,2026-06-16 13:43:18,36.0,5000,3.1464,0.004807346410206748
6,48,2026-06-16 13:42:42,2026-06-16 13:43:18,36.0,6000,3.1406666666666667,0.0009259869231263984
7,49,2026-06-16 13:42:42,2026-06-16 13:43:18,36.0,7000,3.141714285714286,0.0001216321244927876
8,12,2026-06-16 13:42:42,2026-06-16 13:43:18,36.0,8000,3.147,0.0054073464102066815
9,38,2026-06-16 13:42:42,2026-06-16 13:43:18,36.0,9000,3.1533333333333333,0.011740679743540205
10,29,2026-06-16 13:42:42,2026-06-16 13:43:18,36.0,10000,3.1456,0.004007346410206836
11,15,2026-06-16 13:42:42,2026-06-16 13:43:18,36.0,11000,3.1505454545454548,0.008952800955661644
12,17,2026-06-16 13:42:42,2026-06-16 13:43:18,36.0,12000,3.151,0.009407346410206685
13,130,2026-06-16 13:42:42,2026-06-16 13:43:18,36.0,13000,3.1529230769230767,0.011330423333283601
14,30,2026-06-16 13:42:42,2026-06-16 13:43:18,36.0,14000,3.154,0.012407346410206799
15,19,2026-06-16 13:42:42,2026-06-16 13:43:18,36.0,15000,3.1565333333333334,0.014940679743540297
16,22,2026-06-16 13:42:42,2026-06-16 13:43:18,36.0,16000,3.158,0.016407346410206802
17,6,2026-06-16 13:42:42,2026-06-16 13:43:18,36.0,17000,3.156470588235294,0.014877934645500801
18,50,2026-06-16 13:42:42,2026-06-16 13:43:18,36.0,18000,3.1542222222222223,0.012629568632429145
19,51,2026-06-16 13:42:42,2026-06-16 13:43:18,36.0,19000,3.154736842105263,0.013144188515469946
20,90,2026-06-16 13:42:42,2026-06-16 13:43:18,36.0,20000,3.1544,0.012807346410206755
21,53,2026-06-16 13:42:42,2026-06-16 13:43:18,36.0,21000,3.1535238095238096,0.011931155934016502
22,80,2026-06-16 13:42:42,2026-06-16 13:43:18,36.0,22000,3.1552727272727275,0.013680073682934335
23,97,2026-06-16 13:42:42,2026-06-16 13:43:18,36.0,23000,3.156,0.014407346410207023
24,2,2026-06-16 13:42:42,2026-06-16 13:43:18,36.0,24000,3.155666666666667,0.014074013076873726
25,235,2026-06-16 13:42:42,2026-06-16 13:43:19,37.0,25000,3.15536,0.013767346410206827
26,70,2026-06-16 13:42:42,2026-06-16 13:43:19,37.0,26000,3.1576923076923076,0.01609965410251446
27,142,2026-06-16 13:42:42,2026-06-16 13:43:19,37.0,27000,3.1564444444444444,0.01485179085465127
