j,job_id,submit_time,timestamp,turnaround_s,N,pi_est,error
1,2,2026-06-16 13:45:33,2026-06-16 13:49:08,215.0,1000,3.104,0.037592653589793024
2,9,2026-06-16 13:45:33,2026-06-16 13:49:09,216.0,2000,3.124,0.017592653589793006
3,8,2026-06-16 13:45:33,2026-06-16 13:49:09,216.0,3000,3.144,0.002407346410207012
4,13,2026-06-16 13:45:33,2026-06-16 13:49:09,216.0,4000,3.163,0.021407346410206696
5,11,2026-06-16 13:45:33,2026-06-16 13:49:09,216.0,5000,3.1528,0.011207346410206931
6,28,2026-06-16 13:45:33,2026-06-16 13:49:09,216.0,6000,3.152,0.010407346410207019
7,29,2026-06-16 13:45:33,2026-06-16 13:49:09,216.0,7000,3.153142857142857,0.011550203553063909
8,32,2026-06-16 13:45:33,2026-06-16 13:49:09,216.0,8000,3.149,0.007407346410206905
9,35,2026-06-16 13:45:33,2026-06-16 13:49:09,216.0,9000,3.151111111111111,0.00951845752131808
10,34,2026-06-16 13:45:33,2026-06-16 13:49:09,216.0,10000,3.152,0.010407346410207019
11,22,2026-06-16 13:45:33,2026-06-16 13:49:09,216.0,11000,3.148,0.0064073464102070155
12,23,2026-06-16 13:45:33,2026-06-16 13:49:09,216.0,12000,3.1456666666666666,0.004074013076873495
13,37,2026-06-16 13:45:33,2026-06-16 13:49:09,216.0,13000,3.147692307692308,0.006099654102514673
14,44,2026-06-16 13:45:33,2026-06-16 13:49:09,216.0,14000,3.1434285714285712,0.0018359178387781228
15,51,2026-06-16 13:45:33,2026-06-16 13:49:09,216.0,15000,3.1453333333333333,0.0037406797435401984
16,52,2026-06-16 13:45:33,2026-06-16 13:49:09,216.0,16000,3.145,0.0034073464102069018
17,4,2026-06-16 13:45:33,2026-06-16 13:49:09,216.0,17000,3.1461176470588237,0.004524993469030569
18,0,2026-06-16 13:45:33,2026-06-16 13:49:09,216.0,18000,3.145111111111111,0.0035184575213178526
19,1,2026-06-16 13:45:33,2026-06-16 13:49:09,216.0,19000,3.148,0.0064073464102070155
20,59,2026-06-16 13:45:33,2026-06-16 13:49:10,217.0,20000,3.1496,0.00800734641020684
21,71,2026-06-16 13:45:33,2026-06-16 13:49:10,217.0,21000,3.152952380952381,0.011359727362588057
22,65,2026-06-16 13:45:33,2026-06-16 13:49:10,217.0,22000,3.152,0.010407346410207019
23,64,2026-06-16 13:45:33,2026-06-16 13:49:10,217.0,23000,3.156695652173913,0.015102998584120009
24,66,2026-06-16 13:45:33,2026-06-16 13:49:10,217.0,24000,3.1545,0.012907346410206966
25,73,2026-06-16 13:45:33,2026-06-16 13:49:10,217.0,25000,3.15632,0.014727346410206898
26,76,2026-06-16 13:45:33,2026-06-16 13:49:10,217.0,26000,3.1564615384615387,0.014868884871745536
27,62,2026-06-16 13:45:33,2026-06-16 13:49:10,217.0,27000,3.1545185185185187,0.012925864928725606
28,61,2026-06-16 13:45:33,2026-06-16 13:49:10,217.0,28000,3.1524285714285716,0.010835917838778464
29,108,2026-06-16 13:45:33,2026-06-16 13:49:10,217.0,29000,3.1518620689655172,0.010269415375724122
30,12,2026-06-16 13:45:33,2026-06-16 13:49:10,217.0,30000,3.1534666666666666,0.011874013076873524
31,15,2026-06-16 13:45:33,2026-06-16 13:49:10,217.0,31000,3.1552258064516128,0.013633152861819653
32,127,2026-06-16 13:45:33,2026-06-16 13:49:10,217.0,32000,3.156375,0.014782346410207037
33,33,2026-06-16 13:45:33,2026-06-16 13:49:10,217.0,33000,3.1556363636363636,0.014043710046570457
