j,job_id,submit_time,timestamp,turnaround_s,N,pi_est,error
1,0,2026-06-24 11:00:14,2026-06-24 11:00:51,37.0,100,3.12,0.02159265358979301
2,5,2026-06-24 11:00:14,2026-06-24 11:00:52,38.0,200,3.2,0.05840734641020706
3,1,2026-06-24 11:00:14,2026-06-24 11:00:52,38.0,300,3.2133333333333334,0.07174067974354026
4,4,2026-06-24 11:00:14,2026-06-24 11:00:54,40.0,400,3.26,0.11840734641020667
5,11,2026-06-24 11:00:14,2026-06-24 11:00:59,45.0,500,3.192,0.050407346410207055
6,14,2026-06-24 11:00:14,2026-06-24 11:00:59,45.0,600,3.16,0.018407346410207026
7,28,2026-06-24 11:00:14,2026-06-24 11:00:59,45.0,700,3.182857142857143,0.04126448926734971
8,17,2026-06-24 11:00:14,2026-06-24 11:00:59,45.0,800,3.17,0.028407346410206813
9,16,2026-06-24 11:00:14,2026-06-24 11:00:59,45.0,900,3.1644444444444444,0.022851790854651277
10,31,2026-06-24 11:00:14,2026-06-24 11:00:59,45.0,1000,3.152,0.010407346410207019
11,25,2026-06-24 11:00:14,2026-06-24 11:00:59,45.0,1100,3.1345454545454547,0.00704719904433837
12,19,2026-06-24 11:00:14,2026-06-24 11:00:59,45.0,1200,3.1266666666666665,0.014925986923126633
13,21,2026-06-24 11:00:14,2026-06-24 11:00:59,45.0,1300,3.123076923076923,0.018515730512870032
14,35,2026-06-24 11:00:14,2026-06-24 11:00:59,45.0,1400,3.1142857142857143,0.027306939304078792
15,23,2026-06-24 11:00:14,2026-06-24 11:00:59,45.0,1500,3.1146666666666665,0.026925986923126644
16,6,2026-06-24 11:00:14,2026-06-24 11:00:59,45.0,1600,3.11,0.03159265358979324
17,2,2026-06-24 11:00:14,2026-06-24 11:00:59,45.0,1700,3.12,0.02159265358979301
18,39,2026-06-24 11:00:14,2026-06-24 11:01:00,46.0,1800,3.1244444444444444,0.01714820914534876
19,33,2026-06-24 11:00:14,2026-06-24 11:01:00,46.0,1900,3.12,0.02159265358979301
20,30,2026-06-24 11:00:14,2026-06-24 11:01:00,46.0,2000,3.112,0.029592653589793017
21,34,2026-06-24 11:00:14,2026-06-24 11:01:00,46.0,2100,3.1066666666666665,0.03492598692312665
22,36,2026-06-24 11:00:14,2026-06-24 11:01:00,46.0,2200,3.1072727272727274,0.03431992631706571
23,44,2026-06-24 11:00:14,2026-06-24 11:01:00,46.0,2300,3.111304347826087,0.030288305763706003
24,45,2026-06-24 11:00:14,2026-06-24 11:01:00,46.0,2400,3.1133333333333333,0.02825932025645983
25,7,2026-06-24 11:00:14,2026-06-24 11:01:00,46.0,2500,3.1152,0.026392653589792925
26,52,2026-06-24 11:00:14,2026-06-24 11:01:00,46.0,2600,3.1123076923076924,0.029284961282100674
27,80,2026-06-24 11:00:14,2026-06-24 11:01:00,46.0,2700,3.114074074074074,0.02751857951571912
28,40,2026-06-24 11:00:14,2026-06-24 11:01:00,46.0,2800,3.107142857142857,0.03444979644693591
