j,job_id,submit_time,timestamp,turnaround_s,N,pi_est,error
1,0,2026-06-16 13:45:23,2026-06-16 13:48:02,159.0,1000,3.112,0.029592653589793017
2,64,2026-06-16 13:45:23,2026-06-16 13:48:03,160.0,2000,3.1,0.04159265358979303
3,58,2026-06-16 13:45:23,2026-06-16 13:48:03,160.0,3000,3.1266666666666665,0.014925986923126633
4,9,2026-06-16 13:45:23,2026-06-16 13:48:03,160.0,4000,3.131,0.010592653589793333
5,8,2026-06-16 13:45:23,2026-06-16 13:48:03,160.0,5000,3.1264,0.01519265358979327
6,28,2026-06-16 13:45:23,2026-06-16 13:48:03,160.0,6000,3.1306666666666665,0.01092598692312663
7,33,2026-06-16 13:45:23,2026-06-16 13:48:03,160.0,7000,3.133142857142857,0.008449796446936109
8,32,2026-06-16 13:45:23,2026-06-16 13:48:03,160.0,8000,3.1365,0.005092653589793272
9,30,2026-06-16 13:45:23,2026-06-16 13:48:03,160.0,9000,3.139111111111111,0.0024815424786819307
10,19,2026-06-16 13:45:23,2026-06-16 13:48:03,160.0,10000,3.1448,0.003207346410206924
11,20,2026-06-16 13:45:23,2026-06-16 13:48:03,160.0,11000,3.138909090909091,0.002683562680702245
12,36,2026-06-16 13:45:23,2026-06-16 13:48:03,160.0,12000,3.131,0.010592653589793333
13,23,2026-06-16 13:45:23,2026-06-16 13:48:03,160.0,13000,3.131076923076923,0.010515730512870025
14,7,2026-06-16 13:45:23,2026-06-16 13:48:03,160.0,14000,3.1271428571428572,0.014449796446935892
15,55,2026-06-16 13:45:23,2026-06-16 13:48:03,160.0,15000,3.1304,0.011192653589793267
16,41,2026-06-16 13:45:23,2026-06-16 13:48:03,160.0,16000,3.1295,0.012092653589792945
17,40,2026-06-16 13:45:23,2026-06-16 13:48:03,160.0,17000,3.1338823529411766,0.007710300648616553
18,54,2026-06-16 13:45:23,2026-06-16 13:48:03,160.0,18000,3.1357777777777778,0.005814875812015341
19,77,2026-06-16 13:45:23,2026-06-16 13:48:04,161.0,19000,3.1338947368421053,0.007697916747687827
20,62,2026-06-16 13:45:23,2026-06-16 13:48:04,161.0,20000,3.1318,0.009792653589792977
21,49,2026-06-16 13:45:23,2026-06-16 13:48:04,161.0,21000,3.1325714285714286,0.009021225018364554
22,27,2026-06-16 13:45:23,2026-06-16 13:48:04,161.0,22000,3.133090909090909,0.00850174449888419
23,102,2026-06-16 13:45:23,2026-06-16 13:48:04,161.0,23000,3.1368695652173915,0.0047230883724016515
24,25,2026-06-16 13:45:23,2026-06-16 13:48:04,161.0,24000,3.1375,0.004092653589792938
25,21,2026-06-16 13:45:23,2026-06-16 13:48:04,161.0,25000,3.14128,0.0003126535897930438
